first_name,last_name,description,quality,title,third_name,__last_seen,entity_id,father_name,type,second_name,name,__first_seen
,,,strong,,,2018-05-01 01:05:06.106536,un-sc-sanctions.111920,,,,Abou Ismail el Jendoubi,2018-04-12 07:33:01.945657
,,,strong,,,2018-05-01 01:05:05.264394,un-sc-sanctions.111763,,,,Khaled A. Al-Fauwaz,2018-04-12 07:32:59.520179
,,,strong,,,2018-05-01 01:05:05.280889,un-sc-sanctions.111763,,,,Khalid Al-Fawwaz,2018-04-12 07:32:59.588809
,,,strong,,,2018-05-01 01:05:05.564673,un-sc-sanctions.111857,,,,Fathy Hassan al Haddad,2018-04-12 07:33:00.047358
,,,strong,,,2018-05-01 01:05:06.124049,un-sc-sanctions.111920,,,,Abou Ismail Al Djoundoubi,2018-04-12 07:33:01.962351
,,,strong,,,2018-05-01 01:05:06.683146,un-sc-sanctions.6908408,,,,Azam A.R. Alsbhua,2018-04-12 07:33:02.246086
,,,strong,,,2018-05-01 01:05:07.158482,un-sc-sanctions.2894441,,,,Dr. Muthanna Al Dari,2018-04-12 07:32:59.494944
,,,strong,,,2018-05-01 01:05:07.175014,un-sc-sanctions.2894441,,,,Muthana Harith Al Dari,2018-04-12 07:32:59.511678
,,,strong,,,2018-05-01 01:05:09.176240,un-sc-sanctions.112026,,,,Abu Hafs the Mauritanian,2018-04-12 07:33:03.896679
,,,weak,,,2018-05-01 01:05:09.243473,un-sc-sanctions.111496,,,,Abo Ghaith,2018-04-12 07:33:05.455034
,,,strong,,,2018-05-01 01:05:10.368856,un-sc-sanctions.6908698,,,,Sheikh Ahmed Iman Ali,2018-04-12 07:33:06.893659
,,,strong,,,2018-05-01 01:05:10.435922,un-sc-sanctions.6908698,,,,Shaykh Ahmad Iman Ali,2018-04-12 07:33:06.910771
,,,strong,,,2018-05-01 01:05:10.452412,un-sc-sanctions.6908698,,,,Ahmed Iman Ali,2018-04-12 07:33:06.977861
,,,weak,,,2018-05-01 01:05:03.812216,un-sc-sanctions.6908491,,,,Toriq Agha,2018-04-12 07:32:52.095876
,,,weak,,,2018-05-01 01:05:03.878884,un-sc-sanctions.6908491,,,,Toriq Agha Sayed,2018-04-12 07:32:52.112524
,,,weak,,,2018-05-01 01:05:06.299325,un-sc-sanctions.111916,,,,Kamel,2018-04-12 07:33:00.047629
,,,strong,,,2018-05-01 01:05:07.250378,un-sc-sanctions.2863393,,,,Abu Mohammad Amin Bishawri,2018-04-12 07:33:16.831947
,,,strong,,,2018-05-01 01:05:07.267046,un-sc-sanctions.2863393,,,,Abu Mohammad Shaykh Aminullah Al-Bishauri,2018-04-12 07:33:16.848628
,,,weak,,,2018-05-01 01:05:08.067732,un-sc-sanctions.6908048,,,,Abu Ali,2018-04-12 07:33:04.204560
,,,strong,,,2018-05-01 01:05:07.175427,un-sc-sanctions.6908058,,,,Barzan Razuki Abd al-Ghafur,2018-04-12 07:33:04.055472
,,,strong,,,2018-05-01 01:05:07.283978,un-sc-sanctions.2863393,,,,Shaykh Abu Mohammed Ameen al-Peshawari,2018-04-12 07:33:16.913901
,,,strong,,,2018-05-01 01:05:05.543788,un-sc-sanctions.111857,,,,Fethi ben Assen Haddad,2018-04-12 07:33:00.022393
,,,weak,,,2018-05-01 01:05:05.869118,un-sc-sanctions.111835,,,,Said Tmimi,2018-04-12 07:33:14.314847
,,,strong,,,2018-05-01 01:05:06.190610,un-sc-sanctions.6908659,,,,Omar Mahmood Irhayyim,2018-04-12 07:33:00.636882
,,,strong,,,2018-05-01 01:05:06.207385,un-sc-sanctions.6908659,,,,Omar Mahmood Irhayyim Al-Fayyadh Al-Kobaisi,2018-04-12 07:33:00.653606
,,,strong,,,2018-05-01 01:05:06.223932,un-sc-sanctions.6908659,,,,Umar al-Kubaysi,2018-04-12 07:33:00.670250
,,,weak,,,2018-05-01 01:05:06.599956,un-sc-sanctions.6908419,,,,Abu-Shuayb,2018-04-12 07:33:01.805873
,,,weak,,,2018-05-01 01:05:06.665825,un-sc-sanctions.6908419,,,,Hajji Iman,2018-04-12 07:33:01.822549
,,,weak,,,2018-05-01 01:05:06.683276,un-sc-sanctions.6908419,,,,Abu Iman,2018-04-12 07:33:01.847567
,,,weak,,,2018-05-01 01:05:06.699669,un-sc-sanctions.6908419,,,,Abu Ala,2018-04-12 07:33:01.864207
,,,weak,,,2018-05-01 01:05:06.716465,un-sc-sanctions.6908419,,,,Abu Hasan,2018-04-12 07:33:01.880908
,,,weak,,,2018-05-01 01:05:06.783254,un-sc-sanctions.6908419,,,,Abu Muhammad,2018-04-12 07:33:01.945603
,,,weak,,,2018-05-01 01:05:06.799794,un-sc-sanctions.6908419,,,,Abu Zayna,2018-04-12 07:33:01.962257
,,,strong,,,2018-05-01 01:05:07.350571,un-sc-sanctions.2863393,,,,Shaykh Aminullah Al-Peshawari,2018-04-12 07:33:16.932185
,,,strong,,,2018-05-01 01:05:09.451515,un-sc-sanctions.6908097,,,,Saqr al-Kabisi Abd Aqala,2018-04-12 07:33:06.266468
,,,strong,,,2018-05-01 01:05:09.935340,un-sc-sanctions.6908036,,,,"ABU ZUBEYR, Muktar Abdirahman",2018-04-12 07:33:05.350213
,,,strong,,,2018-05-01 01:05:10.652756,un-sc-sanctions.2971675,,,,Abdurrahman Ba'asyir,2018-04-12 07:33:06.608190
,,,strong,,,2018-05-01 01:05:10.669168,un-sc-sanctions.2971675,,,,Abdurrahman Bashir,2018-04-12 07:33:06.717863
,,,strong,,,2018-05-01 01:05:11.011300,un-sc-sanctions.2983834,,,,Hafiz Abdul Salam Bhattvi,2018-04-12 07:33:07.736492
,,,strong,,,2018-05-01 01:05:11.028003,un-sc-sanctions.2983834,,,,Hafiz Abdusalam Budvi,2018-04-12 07:33:07.794770
,,,strong,,,2018-05-01 01:05:11.086626,un-sc-sanctions.2983834,,,,Hafiz Abdussalaam Bhutvi,2018-04-12 07:33:07.811541
,,,strong,,,2018-05-01 01:05:11.153232,un-sc-sanctions.2983834,,,,Abdul Salam Budvi,2018-04-12 07:33:07.878559
,,,strong,,,2018-05-01 01:05:11.195024,un-sc-sanctions.2983834,,,,Abdul Salam Bhattwi,2018-04-12 07:33:07.936815
,,,strong,,,2018-05-01 01:05:11.211623,un-sc-sanctions.2983834,,,,Abdul Salam Bhutvi,2018-04-12 07:33:07.953401
,,,strong,,,2018-05-01 01:05:11.228079,un-sc-sanctions.2983834,,,,Mullah Abdul Salaam Bhattvi,2018-04-12 07:33:07.970073
,,,strong,,,2018-05-01 01:05:11.286813,un-sc-sanctions.2983834,,,,Molvi Abdursalam Bhattvi,2018-04-12 07:33:08.010968
,,,strong,,,2018-05-01 01:05:11.694915,un-sc-sanctions.6907994,,,,FRANK KAKORERE,2018-04-12 07:33:07.369585
,,,strong,,,2018-05-01 01:05:11.711725,un-sc-sanctions.6907994,,,,FRANK KAKORERE BWAMBALE,2018-04-12 07:33:07.495142
,,,strong,,,2018-05-01 01:05:11.808435,un-sc-sanctions.6907994,,,,AIGLE BLANC,2018-04-12 07:33:07.568908
,,,strong,,,2018-05-01 01:05:12.079053,un-sc-sanctions.6908481,,,,Boubakeur el-Hakim,2018-04-12 07:33:08.104520
,,,strong,,,2018-05-01 01:05:12.087146,un-sc-sanctions.690789,,,,Papa Camará,2018-04-12 07:33:08.521058
,,,strong,,,2018-05-01 01:05:12.094989,un-sc-sanctions.6908481,,,,Boubaker el Hakim,2018-04-12 07:33:08.170320
,,,weak,,,2018-05-01 01:05:12.161840,un-sc-sanctions.6908481,,,,Abou al Moukatel,2018-04-12 07:33:08.187966
,,,weak,,,2018-05-01 01:05:12.181085,un-sc-sanctions.6908481,,,,Abou Mouqatel,2018-04-12 07:33:08.294960
,,,weak,,,2018-05-01 01:05:07.900483,un-sc-sanctions.6908478,,,,Rayhanah,2018-04-12 07:33:02.662818
,,,weak,,,2018-05-01 01:05:07.984095,un-sc-sanctions.6908478,,,,Abu-Rayhanah,2018-04-12 07:33:02.679648
,,,weak,,,2018-05-01 01:05:08.000602,un-sc-sanctions.6908478,,,,Handalah,2018-04-12 07:33:02.696226
,,,weak,,,2018-05-01 01:05:08.067788,un-sc-sanctions.6908478,,,,Abu-Rayhanah al-'Ansari al-Jeddawi,2018-04-12 07:33:02.712841
,,,strong,,,2018-05-01 01:05:10.043779,un-sc-sanctions.6908034,,,,"AWEYES, Hassen Dahir",2018-04-12 07:33:06.148121
,,,strong,,,2018-05-01 01:05:10.652755,un-sc-sanctions.6908124,,,,Dr. Sahir Barhan,2018-04-12 07:33:08.454325
,,,strong,,,2018-05-01 01:05:10.669185,un-sc-sanctions.6908124,,,,Saher Burhan Al-Deen,2018-04-12 07:33:08.521117
,,,weak,,,2018-05-01 01:05:10.911012,un-sc-sanctions.111902,,,,Abu Bakr al-Jaziri,2018-04-12 07:33:06.492344
,,,weak,,,2018-05-01 01:05:10.977865,un-sc-sanctions.111902,,,,Abou Bakr Al Djazairi,2018-04-12 07:33:06.608200
,,,weak,,,2018-05-01 01:05:10.994651,un-sc-sanctions.111902,,,,Abou Yasser El Djazairi,2018-04-12 07:33:06.717848
,,,weak,,,2018-05-01 01:05:11.011240,un-sc-sanctions.111902,,,,Yasir Al-Jazari,2018-04-12 07:33:06.759666
,,,weak,,,2018-05-01 01:05:11.027921,un-sc-sanctions.111902,,,,Abou Yasser Al-Jaziri,2018-04-12 07:33:06.818238
,,,strong,,,2018-05-01 01:05:12.504048,un-sc-sanctions.111143,,,,Doost Mohammad,2018-04-12 07:33:09.622317
,,,strong,,,2018-05-01 01:05:12.679236,un-sc-sanctions.2816243,,,,Abd El Illah,2018-04-12 07:33:08.796547
,,,strong,,,2018-05-01 01:05:13.070671,un-sc-sanctions.111806,,,,Omar El Mouhajer,2018-04-12 07:33:09.613775
,,,weak,,,2018-05-01 01:05:13.087309,un-sc-sanctions.111806,,,,Saber,2018-04-12 07:33:09.630462
,,,weak,,,2018-05-01 01:05:14.205141,un-sc-sanctions.6908492,,,,Bach,2018-04-12 07:33:10.405616
,,,weak,,,2018-05-01 01:05:14.221699,un-sc-sanctions.6908492,,,,Fackih,2018-04-12 07:33:10.422547
,,,weak,,,2018-05-01 01:05:14.238302,un-sc-sanctions.6908492,,,,Vostochniy,2018-04-12 07:33:10.489005
,,,weak,,,2018-05-01 01:05:14.255213,un-sc-sanctions.6908492,,,,Muslim,2018-04-12 07:33:10.505506
,,,weak,,,2018-05-01 01:05:14.271824,un-sc-sanctions.6908492,,,,Aziz,2018-04-12 07:33:10.572500
,,,weak,,,2018-05-01 01:05:14.338697,un-sc-sanctions.6908492,,,,Abdul Aziz,2018-04-12 07:33:10.597321
,,,strong,,,2018-05-01 01:05:14.338590,un-sc-sanctions.110580,,,,Sayyed Mohammad Haqqani,2018-04-12 07:33:11.929516
,,,strong,,,2018-05-01 01:05:15.048595,un-sc-sanctions.2914108,,,,Dr. Alim Ghair,2018-04-12 07:33:11.264435
,,,strong,,,2018-05-01 01:05:15.073235,un-sc-sanctions.2914108,,,,Naseer Haqqani,2018-04-12 07:33:11.446198
,,,strong,,,2018-05-01 01:05:15.090155,un-sc-sanctions.2914108,,,,Dr. Naseer Haqqani,2018-04-12 07:33:11.521124
,,,strong,,,2018-05-01 01:05:15.106487,un-sc-sanctions.2914108,,,,Nassir Haqqani,2018-04-12 07:33:11.539271
,,,strong,,,2018-05-01 01:05:15.123022,un-sc-sanctions.2914108,,,,Nashir Haqqani,2018-04-12 07:33:11.564122
,,,weak,,,2018-05-01 01:05:15.181436,un-sc-sanctions.2914108,,,,Naseruddin,2018-04-12 07:33:11.656106
,,,strong,,,2018-05-01 01:05:15.323724,un-sc-sanctions.6908131,,,,Bashar Sab’awi Ibrahim Hasan Al-Tikriti,2018-04-12 07:33:11.446578
,,,strong,,,2018-05-01 01:05:15.340302,un-sc-sanctions.6908131,,,,Bashir Sab’awi Ibrahim Al-Hasan Al-Tikriti,2018-04-12 07:33:11.513147
,,,strong,,,2018-05-01 01:05:15.356694,un-sc-sanctions.6908131,,,,Bashir Sabawi Ibrahim Al-Hassan Al-Tikriti,2018-04-12 07:33:11.531443
,,,strong,,,2018-05-01 01:05:15.373618,un-sc-sanctions.6908131,,,,Bashar Sabawi Ibrahim Hasan Al-Bayjat,2018-04-12 07:33:11.548245
,,,strong,,,2018-05-01 01:05:15.398556,un-sc-sanctions.6908131,,,,Ali Zafir ‘Abdullah’,2018-04-12 07:33:11.564735
,,,strong,,,2018-05-01 01:05:16.857882,un-sc-sanctions.112100,,,,Khalil Yarraya,2018-04-12 07:33:14.406914
,,,strong,,,2018-05-01 01:05:16.923997,un-sc-sanctions.112100,,,,Ben Narvan Abdel Aziz,2018-04-12 07:33:14.423591
,,,strong,,,2018-05-01 01:05:16.942529,un-sc-sanctions.112100,,,,Abdel Aziz Ben Narvan,2018-04-12 07:33:14.490219
,,,weak,,,2018-05-01 01:05:17.016558,un-sc-sanctions.112100,,,,Amro,2018-04-12 07:33:14.506804
,,,weak,,,2018-05-01 01:05:17.033003,un-sc-sanctions.112100,,,,Omar,2018-04-12 07:33:14.565404
,,,weak,,,2018-05-01 01:05:17.049725,un-sc-sanctions.112100,,,,Amrou,2018-04-12 07:33:14.581809
,,,weak,,,2018-05-01 01:05:17.125117,un-sc-sanctions.112100,,,,Amr,2018-04-12 07:33:14.598404
,,,weak,,,2018-05-01 01:05:18.017081,un-sc-sanctions.6908531,,,,Abu Ismail,2018-04-12 07:33:44.927745
,,,strong,,,2018-05-01 01:05:18.033373,un-sc-sanctions.6908038,,,,Bashir Yare,2018-04-12 07:33:16.840697
,,,weak,,,2018-05-01 01:05:18.033713,un-sc-sanctions.6908531,,,,Abu Ismail al-Maghribi,2018-04-12 07:33:44.944385
,,,strong,,,2018-05-01 01:05:18.050154,un-sc-sanctions.6908038,,,,Bashir Qorgab,2018-04-12 07:33:16.914191
,,,strong,,,2018-05-01 01:05:18.775760,un-sc-sanctions.111038,,,,Allahdad,2018-04-12 07:33:18.298656
,,,strong,,,2018-05-01 01:05:08.067750,un-sc-sanctions.6908068,,,,Rukan Abdal-Ghaffur Sulayman al-Majid,2018-04-12 07:33:02.303971
,,,strong,,,2018-05-01 01:05:08.084389,un-sc-sanctions.6908068,,,,Rukan Razuqi Abd al-Ghafur Al-Majid,2018-04-12 07:33:02.370753
,,,strong,,,2018-05-01 01:05:08.100977,un-sc-sanctions.6908068,,,,Rukan Abd al-Ghaffur al-Majid Al-Tikriti Abu Walid,2018-04-12 07:33:02.387449
,,,strong,,,2018-05-01 01:05:09.151518,un-sc-sanctions.6908577,,,,Ghalib Abdallah al-Zaydi,2018-04-12 07:33:05.646313
,,,strong,,,2018-05-01 01:05:09.167956,un-sc-sanctions.6908577,,,,Ghalib Abdallah Ali al-Zaydi,2018-04-12 07:33:05.829715
,,,weak,,,2018-05-01 01:05:09.184582,un-sc-sanctions.6908577,,,,Ghalib al Zaydi,2018-04-12 07:33:05.931690
,,,strong,,,2018-05-01 01:05:10.969495,un-sc-sanctions.6908525,,,,Abdelbassed Azouz,2018-04-12 07:33:06.258926
,,,strong,,,2018-05-01 01:05:10.986225,un-sc-sanctions.6908525,,,,Abdul Baset Azouz,2018-04-12 07:33:06.317156
,,,weak,,,2018-05-01 01:05:11.828139,un-sc-sanctions.2902221,,,,Abdelali Abou Dher (عبد العالي ابو ذر),2018-04-12 07:33:07.803665
,,,weak,,,2018-05-01 01:05:11.844953,un-sc-sanctions.2902221,,,,El Harrachi (الحراشي),2018-04-12 07:33:07.869626
,,,strong,,,2018-05-01 01:05:12.079054,un-sc-sanctions.111943,,,,"Binalsheidah, Ramzi Mohamed Abdullah",2018-04-12 07:33:07.160725
,,,strong,,,2018-05-01 01:05:12.094956,un-sc-sanctions.111943,,,,"Bin Al Shibh, Ramzi",2018-04-12 07:33:07.227661
,,,strong,,,2018-05-01 01:05:12.161844,un-sc-sanctions.111943,,,,"Omar, Ramzi Mohamed Abdellah",2018-04-12 07:33:07.294385
,,,strong,,,2018-05-01 01:05:12.181093,un-sc-sanctions.111943,,,,Mohamed Ali Abdullah Bawazir,2018-04-12 07:33:07.311049
,,,strong,,,2018-05-01 01:05:12.203485,un-sc-sanctions.111943,,,,Binalshibh Ramzi Mohammed Abdullah,2018-04-12 07:33:07.369583
,,,strong,,,2018-05-01 01:05:12.220166,un-sc-sanctions.111943,,,,Ramzi Binalshib,2018-04-12 07:33:07.495106
,,,strong,,,2018-05-01 01:05:12.236679,un-sc-sanctions.111943,,,,Ramzi Mohamed Abdellah Omar Hassan Alassiri,2018-04-12 07:33:07.568924
,,,strong,,,2018-05-01 01:05:12.303653,un-sc-sanctions.111943,,,,Binalshibh Ramsi Mohamed Abdullah,2018-04-12 07:33:07.586588
,,,strong,,,2018-05-01 01:05:12.319993,un-sc-sanctions.111943,,,,Abu Ubaydah,2018-04-12 07:33:07.736792
,,,strong,,,2018-05-01 01:05:12.386991,un-sc-sanctions.111943,,,,'Umar Muhammad 'Abdallah Ba' Amar,2018-04-12 07:33:07.803858
,,,weak,,,2018-05-01 01:05:12.403586,un-sc-sanctions.111943,,,,Ramzi Omar,2018-04-12 07:33:07.878790
,,,strong,,,2018-05-01 01:05:12.820422,un-sc-sanctions.2999482,,,,Aamir Ali Chaudary,2018-04-12 07:33:08.446242
,,,strong,,,2018-05-01 01:05:12.887214,un-sc-sanctions.2999482,,,,Aamir Ali Choudry,2018-04-12 07:33:08.512058
,,,strong,,,2018-05-01 01:05:12.903834,un-sc-sanctions.2999482,,,,Amir Ali Chaudry,2018-04-12 07:33:08.529708
,,,weak,,,2018-05-01 01:05:12.970746,un-sc-sanctions.2999482,,,,Huzaifa,2018-04-12 07:33:08.546254
,,,weak,,,2018-05-01 01:05:13.205314,un-sc-sanctions.6908611,,,,Abu Sa’d at-Trinidadi,2018-04-12 07:33:08.937986
,,,weak,,,2018-05-01 01:05:13.271041,un-sc-sanctions.6908611,,,,Asad,2018-04-12 07:33:08.962986
,,,weak,,,2018-05-01 01:05:13.704622,un-sc-sanctions.112040,,,,Mera’i,2018-04-12 07:33:09.522008
,,,strong,,,2018-05-01 01:05:14.071307,un-sc-sanctions.6908452,,,,Mullah Fazlullah,2018-04-12 07:33:09.820975
,,,strong,,,2018-05-01 01:05:14.088037,un-sc-sanctions.6908452,,,,Fazal Hayat,2018-04-12 07:33:09.839238
,,,weak,,,2018-05-01 01:05:14.104822,un-sc-sanctions.6908452,,,,Mullah Radio,2018-04-12 07:33:09.855920
,,,weak,,,2018-05-01 01:05:14.613864,un-sc-sanctions.112033,,,,Zakariya,2018-04-12 07:33:10.989170
,,,strong,,,2018-05-01 01:05:14.630364,un-sc-sanctions.112033,,,,Adel ben al- Azhar ben Youssef ben Soltane,2018-04-12 07:33:11.005714
,,,strong,,,2018-05-01 01:05:14.914644,un-sc-sanctions.6908132,,,,Sa’ad Sabawi Ibrahim Hasan Al-Tikriti,2018-04-12 07:33:12.780936
,,,strong,,,2018-05-01 01:05:14.931365,un-sc-sanctions.6908132,,,,Sa’d Sab’awi Hasan Al-Tikriti,2018-04-12 07:33:12.797450
,,,strong,,,2018-05-01 01:05:15.081247,un-sc-sanctions.111092,,,,Abu Turab,2018-04-12 07:33:13.439984
,,,strong,,,2018-05-01 01:05:15.215629,un-sc-sanctions.112166,,,,Mustafa Kamel Mustafa,2018-04-12 07:33:17.381765
,,,strong,,,2018-05-01 01:05:15.231538,un-sc-sanctions.112166,,,,Adam Ramsey Eaman,2018-04-12 07:33:17.398476
,,,strong,,,2018-05-01 01:05:15.248070,un-sc-sanctions.112166,,,,Kamel Mustapha Mustapha,2018-04-12 07:33:17.415024
,,,strong,,,2018-05-01 01:05:15.315833,un-sc-sanctions.112166,,,,Mustapha Kamel Mustapha,2018-04-12 07:33:17.432321
,,,strong,,,2018-05-01 01:05:15.348147,un-sc-sanctions.112166,,,,Mostafa Kamel Mostafa,2018-04-12 07:33:17.607037
,,,weak,,,2018-05-01 01:05:15.364888,un-sc-sanctions.112166,,,,Abu Hamza Al-Masri,2018-04-12 07:33:17.631969
,,,weak,,,2018-05-01 01:05:15.381532,un-sc-sanctions.112166,,,,Abu Hamza,2018-04-12 07:33:17.565414
,,,weak,,,2018-05-01 01:05:15.398351,un-sc-sanctions.112166,,,,Abu Hamza Al-Misri,2018-04-12 07:33:17.765334
,,,weak,,,2018-05-01 01:05:16.482309,un-sc-sanctions.2982423,,,,Abu Obaidah,2018-04-12 07:33:14.490008
,,,strong,,,2018-05-01 01:05:08.067773,un-sc-sanctions.6908578,,,,Naif Saleh Salem al Qaisi,2018-04-12 07:33:02.654585
,,,weak,,,2018-05-01 01:05:08.092402,un-sc-sanctions.6908578,,,,Nayif al-Ghaysi,2018-04-12 07:33:02.671195
,,,strong,,,2018-05-01 01:05:11.503785,un-sc-sanctions.111798,,,,Faical Boughanmi,2018-04-12 07:33:06.258712
,,,strong,,,2018-05-01 01:05:11.622405,un-sc-sanctions.111799,,,,Gamel Mohamed,2018-04-12 07:33:06.717851
,,,strong,,,2018-05-01 01:05:11.694865,un-sc-sanctions.111799,,,,Abd el Wanis Abd Gawwad Abd el Latif Bahaa,2018-04-12 07:33:06.759645
,,,strong,,,2018-05-01 01:05:11.711463,un-sc-sanctions.111799,,,,Mahmoud Hamid,2018-04-12 07:33:06.818263
,,,strong,,,2018-05-01 01:05:12.503567,un-sc-sanctions.6908461,,,,James Koang Chol Ranley,2018-04-12 07:33:09.479068
,,,strong,,,2018-05-01 01:05:12.520230,un-sc-sanctions.6908461,,,,James Koang Chol,2018-04-12 07:33:09.497239
,,,strong,,,2018-05-01 01:05:12.578692,un-sc-sanctions.6908461,,,,Koang Chuol Ranley,2018-04-12 07:33:09.514067
,,,strong,,,2018-05-01 01:05:12.595142,un-sc-sanctions.6908461,,,,James Koang Chual,2018-04-12 07:33:09.530607
,,,strong,,,2018-05-01 01:05:12.787279,un-sc-sanctions.2813147,,,,Abubakar Abdillah,2018-04-12 07:33:09.180661
,,,strong,,,2018-05-01 01:05:12.803844,un-sc-sanctions.2813147,,,,Abdul Abdillah,2018-04-12 07:33:09.239169
,,,strong,,,2018-05-01 01:05:13.012385,un-sc-sanctions.112037,,,,Bilal,2018-04-12 07:33:09.188667
,,,strong,,,2018-05-01 01:05:13.079079,un-sc-sanctions.112037,,,,Adel,2018-04-12 07:33:09.295961
,,,strong,,,2018-05-01 01:05:13.096254,un-sc-sanctions.112037,,,,Fodhil,2018-04-12 07:33:09.322454
,,,strong,,,2018-05-01 01:05:13.162496,un-sc-sanctions.112037,,,,Abou Abdeljalil,2018-04-12 07:33:09.347232
,,,strong,,,2018-05-01 01:05:13.779725,un-sc-sanctions.6908609,,,,El Shafee Elsheikh,2018-04-12 07:33:10.122256
,,,strong,,,2018-05-01 01:05:13.837972,un-sc-sanctions.6908609,,,,Alshafee El-Sheikh,2018-04-12 07:33:10.138862
,,,strong,,,2018-05-01 01:05:14.721876,un-sc-sanctions.6908589,,,,Kang Myong Chol,2018-04-12 07:33:11.264286
,,,strong,,,2018-05-01 01:05:15.048417,un-sc-sanctions.6908129,,,,Aiman Sabawi Ibrahim Hasan Al-Tikriti,2018-04-12 07:33:15.506675
,,,strong,,,2018-05-01 01:05:15.064670,un-sc-sanctions.6908129,,,,Ayman Sab’awi Ibrahim Hasan Al-Tikriti,2018-04-12 07:33:15.531477
,,,strong,,,2018-05-01 01:05:15.081293,un-sc-sanctions.6908129,,,,Ayman Sabawi Ibrahim Hassan Al-Tikriti,2018-04-12 07:33:15.604914
,,,strong,,,2018-05-01 01:05:15.098042,un-sc-sanctions.6908129,,,,Qais Muhammad Salman,2018-04-12 07:33:15.623082
,,,strong,,,2018-05-01 01:05:16.457455,un-sc-sanctions.112138,,,,Dawood Ebrahim,2018-04-12 07:33:43.285928
,,,strong,,,2018-05-01 01:05:16.474192,un-sc-sanctions.112138,,,,Sheikh Dawood Hassan,2018-04-12 07:33:43.310828
,,,strong,,,2018-05-01 01:05:16.491126,un-sc-sanctions.112138,,,,Abdul Hamid Abdul Aziz,2018-04-12 07:33:43.327485
,,,strong,,,2018-05-01 01:05:16.556972,un-sc-sanctions.112138,,,,Anis Ibrahim,2018-04-12 07:33:43.344166
,,,strong,,,2018-05-01 01:05:16.575372,un-sc-sanctions.112138,,,,Aziz Dilip,2018-04-12 07:33:43.360994
