last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
Alpeeva,2018-05-01 01:04:25.191601,,2018-04-26,Mikhailauna,ch-seco-sanctions.5226,Tamara,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,,,Tamara Mikhailauna Alpeeva,,,Rector of International Humanitarian-Economic Institute. Responsible for the expulsion of students involved in protests following the December 2010 elections.,,2018-04-12 07:30:53.872775
Shved,2018-05-01 01:04:19.880476,,2018-04-26,Ivanavich,ch-seco-sanctions.4749,Andrei,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Andrei Ivanavich Shved,,,"Head of the State Committee of Legal Expertise. Former Deputy Head of the Investigation Committee and former Deputy Prosecutor General and Head of the Investigation Department. Upon request of the KGB, he initiated in 2011 the investigation of the case of Ales Byaliatski, one of the most prominent human rights defenders, Chief of the Belarusian Human Rights Centre ""Vyasna"", Vice President of FIDH. A. Byalyatski was active in defending and providing assistance to those who suffered from repression in relation to the 19 Dec 2010 elections and the repression of civil society and of the democratic opposition in Belarus.",,2018-04-12 07:30:45.739687
Sirenka,2018-05-01 01:04:22.658672,,2018-04-26,Ivanavich,ch-seco-sanctions.5019,Viktar,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Viktar Ivanavich Sirenka,,,"Deputy Governor of the Minsk region (since January 2015), former Head of the Committee for Health Care of Minsk City and former Chief Surgeon of the Minsk Emergency Hospital. He did not oppose the kidnapping of the presidential candidate, Nekliayev, who was transported to his hospital after being severely beaten on 19 Dec 2010 and, by failing to call the police, cooperated with the unknown perpetrators. Such inaction led him to be promoted. As Head of the Committee for Health Care of Minsk City he was responsible for supervising use of labour-sanitary institutions in the suppression of human rights.",,2018-04-12 07:30:44.691133
Kornau,2018-05-01 01:04:25.936374,,2018-04-26,Uladzimiravich,ch-seco-sanctions.5362,Uladzimir,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Uladzimir Uladzimiravich Kornau,,,"Head of the Sovetski District Court of Minsk, former judge at the City Court of Minsk who authorised the rejection of Byalyatski's appeal. Byalyatski was active in defending and providing assistance to those who suffered from repression in relation to the 19 Dec 2010 elections and the crackdown on civil society and democratic opposition.",,2018-04-12 07:30:54.317692
,2018-05-01 01:04:27.815670,,2018-04-26,,ch-seco-sanctions.1180,,,ch-seco-sanctions,"Ordinance of 7 August 1990 on economic measures against the Republic of Iraq (SR 946.206), annex",individual,,,Muhammad Hamza Zubaidi,,,Former Prime Minister,,2018-04-12 07:31:04.333748
Khmaruk,2018-05-01 01:04:20.228455,,2018-04-26,Konstantinovich,ch-seco-sanctions.4769,Siargei,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Siargei Konstantinovich Khmaruk,,,Prosecutor of the City of Minsk. Former Prosecutor of the Region of Brest. Responsible for the repression of civil society following the December 2010 elections. Promoted in February 2011,,2018-04-12 07:30:44.082948
Lomats,2018-05-01 01:04:20.652306,,2018-04-26,Kuzmich,ch-seco-sanctions.4812,Zianon,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Zianon Kuzmich Lomats,,,"Has actively undermined democracy in Belarus. In his former role as President of the State Control Committee (until 28 Dec 2010) he was one of the main persons involved in the case of Ales Byalyatski, one of the most prominent human rights defenders, Chief of the Belarusian Human Rights Centre ""Vyasna"", Vice President of FIDH. A. Byalyatski was active in defending and providing assistance to those who suffered from repression in relation to the 19 Dec 2010 elections and the crackdown on civil society and on the democratic opposition.",,2018-04-12 07:30:43.982981
,2018-05-01 01:04:28.121755,,2018-04-26,,ch-seco-sanctions.1479,,,ch-seco-sanctions,"Ordinance of 7 August 1990 on economic measures against the Republic of Iraq (SR 946.206), annex",individual,,,Yahia Abdallah Al-Ubaidi,,,"Ba’th Party Regional Command Chairman, al-Basrah",,2018-04-12 07:31:09.523203
Zaitsau,2018-05-01 01:04:20.313845,,2018-04-26,Iurievich,ch-seco-sanctions.4845,Vadzim,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Vadzim Iurievich Zaitsau,,,"CEO of the semi-private Cosmos TV since June 2013, appointed by the Government of Belarus as representative of the state. Former Head of the KGB (July 2008 - November 2012). Responsible for transforming the KGB into the main organ of repression of civil society and of the democratic opposition. Responsible for the dissemination, through the media, of false information about the demonstrators on 19 Dec 2010, alleging that they had brought materials to be used as weapons. He personally threatened the lives and health of the wife and child of former presidential candidate, Andrei Sannikov. He is the main initiator of orders for unlawful harassment of democratic opposition, the torture of political opponents and the mistreatment of prisoners.",,2018-04-12 07:30:44.012144
Svorab,2018-05-01 01:04:20.556147,,2018-04-26,Kanstantsinavich,ch-seco-sanctions.4870,Mikalai,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,,,Mikalai Kanstantsinavich Svorab,,,"Has been actively involved in the repression of civil society in Belarus. As a former Deputy Head of the KGB, he was responsible for the repressive work of the KGB against civil society and democratic opposition.",,2018-04-12 07:31:00.687793
Busko,2018-05-01 01:04:21.759986,,2018-04-26,Iauhenavich,ch-seco-sanctions.4918,Ihar,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Ihar Iauhenavich Busko,,,"Deputy Head of the KGB, former Head of the KGB of the Region of Brest. Responsible for the repressive activity of the KGB against civil society and democratic opposition in the region of Brest and in Belarus.",,2018-04-12 07:30:44.469628
Shadryna,2018-05-01 01:04:22.395311,,2018-04-26,Stanislavauna,ch-seco-sanctions.5003,Hanna,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,,,Hanna Stanislavauna Shadryna,,,"Former Deputy Editor-in-Chief of the newspaper of the President's Administration and main propaganda newspaper «Sovietskaia Belarus». Responsible for relaying the state propaganda in the printed press, which has provoked, supported and justified the repression of the democratic opposition and of civil society on 19 December 2010 using falsified information.",,2018-04-12 07:30:44.951108
Merkul,2018-05-01 01:04:24.453190,,2018-04-26,Viktarauna,ch-seco-sanctions.5234,Natallia,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,,,Natallia Viktarauna Merkul,,,"Director of the Secondary School in Talkov City, Pukhovichi District. On 27 January 2011 she fired Natalia Ilinich, a highly regarded teacher of the secondary school for her political views and for her participation at the 19 December 2010 events.",,2018-04-12 07:31:14.327782
Kuliashou,2018-05-01 01:04:20.929244,,2018-04-26,Nilavich,ch-seco-sanctions.4819,Anatol,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Anatol Nilavich Kuliashou,,,"Advisor in the Department for the fight against organised crime, terrorism and drugs, cooperation in the area of safety and new challenges and threats of the CIS Executive Committee. Has been actively involved in the repression of civil society in Belarus. In his former role as Minister of Interior he commanded the troops of the Ministry of Interior that brutally repressed the peaceful demonstrations on 19 Dec 2010 and showed some pride for this responsibility. Assigned to the army reserve forces in January 2012.",,2018-04-12 07:30:44.033427
Tsertsel,2018-05-01 01:04:21.210106,,2018-04-26,Stanislavavich,ch-seco-sanctions.4858,Ivan,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Ivan Stanislavavich Tsertsel,,,"Deputy Head of the KGB, in charge of economic crime and the fight against corruption. Responsible for the repressive activity of the KGB against civil society and the democratic opposition.",,2018-04-12 07:30:46.117187
Vehera,2018-05-01 01:04:21.407815,,2018-04-26,Paulavich,ch-seco-sanctions.4866,Viktar,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Viktar Paulavich Vehera,,,"Former First Deputy Head of the KGB, in charge of counter-intelligence. Retired since 1 Apr 2013 and sent to reserve forces. Responsible for the repressive activity of the KGB against civil society and democratic opposition. He was the initiator of the case of the political prisoner Ales Byaliatski, one of the most prominent human rights defenders, Chief of the Belarusian Human Rights Centre ""Vyasna"", Vice President of FIDH. A. Byalyatski was active in defending and providing assistance to those who suffered from repression in relation to the 19 Dec 2010 elections and the crackdown on civil society and on the democratic opposition.",,2018-04-12 07:30:52.029371
Farmahei,2018-05-01 01:04:20.955539,,2018-04-26,Kanstantsinavich,ch-seco-sanctions.4836,Leanid,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Leanid Kanstantsinavich Farmahei,,,"Deputy Head of the Academy of the Ministry of Interior. Has been actively involved in the repression of civil society in Belarus. In his former role (until June 2011) as Militia Commander of the City of Minsk, he commanded the Minsk militia forces that brutally repressed a demonstration on 19 Dec 2010.",,2018-04-12 07:30:51.759305
Tratsiak,2018-05-01 01:04:21.212773,,2018-04-26,Uladzimiravich,ch-seco-sanctions.4874,Piotr,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,,,Piotr Uladzimiravich Tratsiak,,,"Has been actively involved in the repression of civil society in Belarus. As a former Deputy Head of the KGB and Member of the Commission of the Security Council on radio frequencies, he was responsible for the repressive work of the KGB against civil society and democratic opposition.",,2018-04-12 07:30:44.189718
Siarheenka,2018-05-01 01:04:21.532845,,2018-04-26,Piatrovich,ch-seco-sanctions.4926,Ihar,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Ihar Piatrovich Siarheenka,,,"First Deputy Head of the KGB, former Head of the KGB of the Mogilev region. Responsible for the repressive activity of the KGB against civil society and democratic opposition in the region of Mogilev and in Belarus.",,2018-04-12 07:30:52.014772
Krasheuski,2018-05-01 01:04:21.835251,,2018-04-26,,ch-seco-sanctions.4951,Viktar,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Viktar Krasheuski,,,"General, former Head of the GRU (Intelligence Department of the Ministry of Defence) and Deputy Chief of staff of the Armed Forces of Belarus (until February 2013). Responsible for the activity of the intelligence services in the repression of civil society and of the democratic opposition.",,2018-04-12 07:31:01.741642
Ananich,2018-05-01 01:04:21.673539,,2018-04-26,Stanislavauna,ch-seco-sanctions.4955,Liliia,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Liliia Stanislavauna Ananich,,,"Minister of Information since 30.6.2014, former First Deputy Minister of Information. She has played a major role since 2003 in promoting state propaganda, which provokes, supports and justifies the repression of the democratic opposition and of civil society, and by suppressing the freedom of the media. Democratic opposition and civil society are systematically highlighted in a negative and derogatory way using falsified information.",,2018-04-12 07:30:52.170662
Tupik,2018-05-01 01:04:22.945907,,2018-04-26,Mikhailauna,ch-seco-sanctions.5056,Vera,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Vera Mikhailauna Tupik,,,"Judge at the City Court of Minsk. Former Deputy President and judge at the Leninski District Court of the city of Minsk. She was directly involved in the judicial repression of the peaceful demonstrators on 19 Dec 2010. On 20 Dec 2010, she sentenced civil society activists Natallia Vasilievich to 15 days in jail, and Katsiaryna Parfilieva, Alyaksandr Piatnitski and Sviatlana Rasliakova to 10 days in jail. In Jul 2011, she sentenced other activists to 10 days in jail. The way she conducted the trials was a clear violation of the Code of Criminal Procedure. She sustained the use of evidence and testimonies irrelevant to the accused.",,2018-04-12 07:30:45.526980
Shastakou,2018-05-01 01:04:23.153555,,2018-04-26,Valerievich,ch-seco-sanctions.5098,Iury,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Iury Valerievich Shastakou,,,"Judge and Deputy President at the Moskovski Rayon Court of the city of Minsk. He was directly involved in the judicial repression of peaceful demonstrators on 19 Dec 2010. On 20 and 27 Dec 2010, he sentenced civil society activists Illya Vasilievich, Nadzeya Chayukhova, Tatsiana Radzetskaya, Siarhei Kanapatski and Volha Damarad to 10 days in jail. On 20 Dec 2011 he sentenced the activist Siarhei Kanapatski for the commemoration of the repression on 19 Dec 2010. His way of conducting the trials was a clear violation of the Code of Criminal Procedure. He sustained the use of evidence and testimonies irrelevant to the accused.",,2018-04-12 07:30:45.125222
Herasimenka,2018-05-01 01:04:22.190915,,2018-04-26,Anatolievich,ch-seco-sanctions.4930,Henadz,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Henadz Anatolievich Herasimenka,,,Deputy Head of the Institute of National Security (KGB school) and former Head of the KGB of the District of Vitebsk. Responsible for the repressive activity of the KGB against civil society and democratic opposition in the region of Vitebsk.,,2018-04-12 07:30:52.113739
Laptsionak,2018-05-01 01:04:22.650621,,2018-04-26,Mikalaevich,ch-seco-sanctions.4960,Ihar,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",individual,Travel ban according to article 3 paragraph 1 and financial sanctions according to article 1 do not apply until 15 March 2016.,,Ihar Mikalaevich Laptsionak,,,"Member of the Board of the pro-regime Union of Writers. Responsible for organising and implementing the dissemination of falsified information through the state-controlled media. As former Deputy Head Minister of Information, he played a major role in promoting state propaganda which supports and justifies the repression of the democratic opposition and of civil society. Democratic opposition and civil society have been systematically highlighted in a negative and derogatory way using falsified and untrue information.",,2018-04-12 07:30:52.239179
,2018-05-01 01:04:26.987264,,2018-04-26,,ch-seco-sanctions.5910,,,ch-seco-sanctions,"Ordinance of 28 June 2006 on measures against Belarus (SR 946.231.116.9), annex",entity,,,CJSC Dinamo-Minsk,,,Designated companies LLC Triple and LLC Rakowski browar together hold majority shares and control of CJSC Dinamo-Minsk. Both LLC Triple and LLC Rakowski browar are controlled by Iury Chyzh who holds majority shares in both entities and therefore ultimately controls CJSC Dinamo Minsk.,,2018-04-12 07:31:05.968980
