city,entity_id,__last_seen,text,region,note,street,postal_code,country_code,country_name,street_2,__first_seen
,gb-hmt-sanctions.13439,2018-04-26 12:44:53.125419,,,,,,,,,2018-04-12 08:17:42.844100
,gb-hmt-sanctions.13429,2018-04-26 12:44:54.224142,"Rakwon-dong, Pothonggang District, Pyongyang, DPRK",,,,,,,,2018-04-12 08:17:41.260461
,gb-hmt-sanctions.12708,2018-04-26 12:44:34.114181,,,,,,,,,2018-04-12 08:17:14.093442
,gb-hmt-sanctions.13483,2018-04-26 12:44:54.646365,,,,,,,,,2018-04-12 08:17:47.094629
,gb-hmt-sanctions.13665,2018-04-26 12:44:59.698006,,,,,,,,,2018-04-26 12:44:59.698006
,gb-hmt-sanctions.13540,2018-04-26 12:45:02.186202,,,,,,,,,2018-04-12 08:18:11.175969
,gb-hmt-sanctions.6988,2018-04-26 12:45:02.577232,,,,,,,,,2018-04-12 08:18:16.465311
,gb-hmt-sanctions.13533,2018-04-26 12:45:03.766639,,,,,,,,,2018-04-12 08:18:15.484921
,gb-hmt-sanctions.11093,2018-04-26 12:56:48.010911,Mogadishu,,,,,SO,Somalia,,2018-04-12 08:16:36.626926
,gb-hmt-sanctions.8219,2018-04-26 12:42:01.769773,"Jumhiriya Street, Khullani Square, PO Box 5424, Baghdad",,,,,IQ,Iraq,,2018-04-12 08:16:13.596575
,gb-hmt-sanctions.7156,2018-04-26 12:45:06.421433,,,,,,,,,2018-04-12 08:18:23.149682
,gb-hmt-sanctions.12223,2018-04-26 12:44:24.989949,,,,,,,,,2018-04-12 08:16:58.031789
,gb-hmt-sanctions.12043,2018-04-26 12:44:27.769281,,,,,,,,,2018-04-12 08:16:46.137821
,gb-hmt-sanctions.12152,2018-04-26 12:44:28.240939,"Cham Holding Building Daraa Highway, PO Box 9525, Ashrafiyat Sahnaya Rif Dimashq",,,,,SY,Syria,,2018-04-12 08:17:04.498036
,gb-hmt-sanctions.12430,2018-04-26 12:44:28.374410,"Kaboon Street, PO Box 5966, Damascus",,,,,,,,2018-04-12 08:17:15.979476
,gb-hmt-sanctions.12254,2018-04-26 12:44:29.195906,"3, Qarqavol Close, 20th Street, Tehran",,,,,,,,2018-04-12 08:16:58.804914
,gb-hmt-sanctions.12637,2018-04-26 12:44:32.166642,,,,,,,,,2018-04-12 08:17:14.269109
,gb-hmt-sanctions.12736,2018-04-26 12:44:34.097467,17 rue  Beaumont,,,,L-1219,,Luxembourg (previous address),,2018-04-12 08:17:20.163654
,gb-hmt-sanctions.9218,2018-04-26 12:44:11.245573,,,,,,,,,2018-04-12 08:16:25.598326
,gb-hmt-sanctions.11541,2018-04-26 12:44:15.039211,"No 15, Eighth Street, Pakistan Avenue, Shalid Beheshti Avenue, Tehran",,,,,,,,2018-04-12 08:17:17.163348
,gb-hmt-sanctions.11620,2018-04-26 12:44:16.439636,"17 avenue de la Republique, Hammam-Sousse",,,,,TN,Tunisia,,2018-04-12 08:16:50.272313
,gb-hmt-sanctions.11621,2018-04-26 12:44:17.680568,"avenue de I'Imam Muslim, Khezama, West Sousse",,,,,TN,Tunisia,,2018-04-12 08:16:42.153669
,gb-hmt-sanctions.13136,2018-04-26 12:44:48.314998,,,,,,,,,2018-04-12 08:17:34.825323
,gb-hmt-sanctions.12906,2018-04-26 12:44:52.004176,,,,,,,,,2018-04-12 08:17:20.928156
,gb-hmt-sanctions.11287,2018-04-26 12:44:18.072219,"Pulgan Gori Dong 1, Potonggang District, Pyongyang City",,,,,KP,DPRK,,2018-04-12 08:16:32.067648
,gb-hmt-sanctions.13403,2018-04-26 12:44:54.899980,,,,,,,,,2018-04-12 08:17:43.699534
,gb-hmt-sanctions.12627,2018-04-26 12:44:35.655925,"Jalan Ir. H. Juanda 8/10, RT/RW 002/001, Jodipan, Blimbing, Malang",,,,,ID,Indonesia,,2018-04-12 08:17:12.420055
,gb-hmt-sanctions.13596,2018-04-26 12:44:58.331066,,,,,,,,,2018-04-12 08:18:14.735541
,gb-hmt-sanctions.13606,2018-04-26 12:44:59.014578,,,,,,,,,2018-04-12 08:18:14.942794
,gb-hmt-sanctions.11581,2018-04-26 12:44:22.601388,"Ansar Building, North Khaje Nasir Street, Tehran",,,,,IR,Iran,,2018-04-12 08:16:38.502610
,gb-hmt-sanctions.13663,2018-04-26 12:45:00.169161,,,,,,,,,2018-04-26 12:45:00.169161
,gb-hmt-sanctions.12760,2018-04-26 12:44:37.273373,,,,,,,,,2018-04-12 08:17:15.154048
,gb-hmt-sanctions.12983,2018-04-26 12:44:38.674112,,,,,,ML,Mali,,2018-04-12 08:17:23.354010
,gb-hmt-sanctions.12689,2018-04-26 12:44:38.699919,,,,,,,,,2018-04-12 08:17:11.968476
,gb-hmt-sanctions.6932,2018-04-26 12:45:01.206814,,,,,,,Jordan (since July 2013),,2018-04-12 08:18:17.901588
,gb-hmt-sanctions.11599,2018-04-26 12:44:22.814761,"4 rue de la Mouette, Gammarth Superieur",,,,,TN,Tunisia,,2018-04-12 08:16:36.992152
,gb-hmt-sanctions.9108,2018-04-26 12:55:12.267968,"Pasdaran Avenue, PO Box 19585/777, Tehran",,,,,IR,Iran,,2018-04-12 08:16:32.991382
,gb-hmt-sanctions.12011,2018-04-26 12:44:24.673279,,,,,,,,,2018-04-12 08:16:44.670940
,gb-hmt-sanctions.8683,2018-04-26 12:44:03.294318,"Number 5/B viale Cambonino, Cremona",,,,,IT,Italy,,2018-04-12 08:16:14.489488
,gb-hmt-sanctions.12270,2018-04-26 12:44:25.594729,"12 Ferdowsi, Avenue Sakhaee, avenue 30 Tir (south), nr 66, Teheran",,,,,,,,2018-04-12 08:16:56.897962
,gb-hmt-sanctions.11030,2018-04-26 12:56:05.489293,,,,,,,,,2018-04-12 08:16:33.826556
,gb-hmt-sanctions.9225,2018-04-26 12:44:06.538141,,,,,,,Kuwait (residence as at Mar 2009) (UN address),,2018-04-12 08:16:30.351052
,gb-hmt-sanctions.10438,2018-04-26 12:44:08.326936,,,,,,,,,2018-04-12 08:16:28.381826
,gb-hmt-sanctions.8693,2018-04-26 12:44:29.763587,Az Zabadani,,,,,SY,Syrian Arab Republic,,2018-04-12 08:16:25.656972
,gb-hmt-sanctions.11134,2018-04-26 12:44:14.249620,,,,,,,,,2018-04-12 08:16:42.377391
,gb-hmt-sanctions.11148,2018-04-26 12:44:16.788814,"PO Box 83145-311, Kilometer 28, Esfahan-Tehran Freeway, Shahin Shahr, Esfahan",,,,,IR,Iran,,2018-04-12 08:16:36.233742
,gb-hmt-sanctions.12412,2018-04-26 12:44:31.883134,,,,,,,,,2018-04-12 08:16:57.689470
,gb-hmt-sanctions.11580,2018-04-26 12:44:17.105740,"Niayes Highway, Seoul Street, Tehran",,,,,IR,Iran,,2018-04-12 08:16:38.661102
,gb-hmt-sanctions.11282,2018-04-26 12:44:17.784303,"c/o Reconnaissance General Bureau Headquarters, Hyongjesan-Guyok, Pyongyang",,,,,KP,DPRK,,2018-04-12 08:16:39.677717
,gb-hmt-sanctions.11623,2018-04-26 12:44:18.073418,"apartment block Amine El Bouhaira, rue du Lac Turkana-Les Berges du Lac, Tunis",,,,,TN,Tunisia,,2018-04-12 08:16:57.706396
,gb-hmt-sanctions.11556,2018-04-26 12:44:18.222289,,,,,,,,,2018-04-12 08:16:41.936768
,gb-hmt-sanctions.11554,2018-04-26 12:44:21.050571,"9, Ground Floor, Zohre Street, Mofateh Street, Tehran",,,,,,,,2018-04-12 08:16:42.357907
,gb-hmt-sanctions.11702,2018-04-26 12:44:22.366085,,,,,,,,,2018-04-12 08:16:42.302563
,gb-hmt-sanctions.12467,2018-04-26 12:44:33.697033,,,,,,,,,2018-04-12 08:17:10.875907
,gb-hmt-sanctions.12691,2018-04-26 12:44:33.705715,"Umayyad Square, Damascus",,,,,SY,Syria,,2018-04-12 08:17:13.962587
,gb-hmt-sanctions.12186,2018-04-26 12:44:34.932019,,,,,,,,,2018-04-12 08:16:50.689180
,gb-hmt-sanctions.12693,2018-04-26 12:44:35.864878,,,,,,,,,2018-04-12 08:17:16.902523
,gb-hmt-sanctions.13662,2018-04-26 12:45:02.368440,,,,,,,,,2018-04-26 12:45:02.218035
,gb-hmt-sanctions.12064,2018-04-26 12:44:23.867721,"Insurance Bldg, Yousef Al-azmeh sqr, PO Box 2337, Damascus",,,,,SY,Syrian Arab Republic,,2018-04-12 08:16:57.681376
,gb-hmt-sanctions.11795,2018-04-26 12:44:23.987311,,,,,,,,,2018-04-12 08:16:44.671022
,gb-hmt-sanctions.12867,2018-04-26 12:44:44.880041,"Chaman, Baluchistan Province",,,,,PK,Pakistan,,2018-04-12 08:17:16.771223
,gb-hmt-sanctions.11934,2018-04-26 12:44:25.786500,,,,,,,,,2018-04-12 08:16:44.738067
,gb-hmt-sanctions.8379,2018-04-26 12:44:05.170066,"PO Box 910606, Amman",,,,11191,JO,Jordan,,2018-04-12 08:16:18.405440
,gb-hmt-sanctions.9046,2018-04-26 12:44:26.863922,,,,,,,,,2018-04-12 08:16:22.473464
,gb-hmt-sanctions.11798,2018-04-26 12:44:27.274108,,,,,,,,,2018-04-12 08:16:43.613709
,gb-hmt-sanctions.11799,2018-04-26 12:44:30.641231,,,,,,,,,2018-04-12 08:16:46.812728
,gb-hmt-sanctions.8709,2018-04-26 12:44:07.881540,,,,,,,,,2018-04-12 08:16:35.293151
,gb-hmt-sanctions.12997,2018-04-26 12:44:44.976837,,,,,,,,,2018-04-12 08:17:35.203796
,gb-hmt-sanctions.12206,2018-04-26 12:44:31.833016,,,,,,US,United States of America,,2018-04-12 08:16:49.438421
,gb-hmt-sanctions.11537,2018-04-26 12:44:32.714452,"Unit 12, No 35 Kooshesh Street, Tehran",,,,,,,,2018-04-12 08:16:32.317985
,gb-hmt-sanctions.12456,2018-04-26 12:44:35.001105,,,,,,,,,2018-04-12 08:17:13.345251
,gb-hmt-sanctions.10909,2018-04-26 12:44:13.396026,Pyongyang,,,,,KP,Democratic People's Republic of Korea,,2018-04-12 08:16:27.674268
,gb-hmt-sanctions.13192,2018-04-26 12:44:48.857424,,,,,,,,,2018-04-12 08:17:35.384168
,gb-hmt-sanctions.12669,2018-04-26 12:44:35.193495,,,,,,,,,2018-04-12 08:17:14.203848
,gb-hmt-sanctions.12686,2018-04-26 12:44:36.174048,,,,,,,,,2018-04-12 08:17:13.593332
,gb-hmt-sanctions.12692,2018-04-26 12:44:36.306717,"Merjeh Square, Damascus",,,,,SY,Syria,,2018-04-12 08:17:14.020536
,gb-hmt-sanctions.8717,2018-04-26 12:44:15.133608,,,,,,,,,2018-04-12 08:16:27.115759
,gb-hmt-sanctions.11050,2018-04-26 12:56:23.688915,,,,,,JO,Jordan,,2018-04-12 08:16:38.544296
,gb-hmt-sanctions.13156,2018-04-26 12:44:49.023433,,,,,,,,,2018-04-12 08:17:31.107652
,gb-hmt-sanctions.12644,2018-04-26 12:44:37.901979,"P.O. Box 2849, Building 32, Island 19, Expansion Square, Dummar Province",,,,,,,,2018-04-12 08:17:15.878677
,gb-hmt-sanctions.12820,2018-04-26 12:44:38.015386,"Parcham St, 13th Km of Qom Rd, 38135, Arak",,,,,,,,2018-04-12 08:17:19.838514
,gb-hmt-sanctions.12221,2018-04-26 12:44:38.866513,,,,,,,,,2018-04-12 08:16:52.522102
,gb-hmt-sanctions.11050,2018-04-26 12:56:23.739079,,,,,,IQ,Iraq,,2018-04-12 08:16:38.527541
,gb-hmt-sanctions.12959,2018-04-26 12:44:40.086636,,,,,,,,,2018-04-12 08:17:19.846824
,gb-hmt-sanctions.11044,2018-04-26 12:44:17.216367,,,,,,,,,2018-04-12 08:16:40.259327
,gb-hmt-sanctions.11284,2018-04-26 12:44:20.939475,Pyongyang,,,,,,,,2018-04-12 08:16:32.259989
,gb-hmt-sanctions.11645,2018-04-26 12:44:21.481309,,,,,,,,,2018-04-12 08:16:43.612482
,gb-hmt-sanctions.12971,2018-04-26 12:44:41.408965,,,,,,,,,2018-04-12 08:17:33.362216
,gb-hmt-sanctions.13175,2018-04-26 12:44:42.925249,,,,,,,,,2018-04-12 08:17:34.141888
,gb-hmt-sanctions.12044,2018-04-26 12:44:25.190056,,,,,,,,,2018-04-12 08:16:46.145823
,gb-hmt-sanctions.12021,2018-04-26 12:44:29.857543,,,,,,ID,Indonesia,,2018-04-12 08:16:47.546594
,gb-hmt-sanctions.11791,2018-04-26 12:44:30.337823,,,,,,,,,2018-04-12 08:16:45.962613
,gb-hmt-sanctions.8720,2018-04-26 12:55:10.514345,London,,,,,GB,United Kingdom,,2018-04-12 08:16:23.464596
,gb-hmt-sanctions.11206,2018-04-26 12:44:33.317852,,,,,,PK,Pakistan,,2018-04-12 08:16:39.851008
,gb-hmt-sanctions.8681,2018-04-26 12:44:56.417146,Al-Hasaka,,,,,SY,Syrian Arab Republic,,2018-04-12 08:16:29.490593
,gb-hmt-sanctions.9062,2018-04-26 12:44:11.786181,,,,,,,,,2018-04-12 08:16:32.101031
,gb-hmt-sanctions.11598,2018-04-26 12:44:24.254809,"4 rue Taoufik El Hakim, La Marsa",,,,,TN,Tunisia,,2018-04-12 08:16:37.217187
,gb-hmt-sanctions.11803,2018-04-26 12:44:24.614925,,,,,,,,,2018-04-12 08:16:47.071130
,gb-hmt-sanctions.11043,2018-04-26 12:44:16.938666,,,,,,,,,2018-04-12 08:16:27.865447
,gb-hmt-sanctions.11909,2018-04-26 12:44:29.194933,,,,,,,,,2018-04-12 08:16:47.413509
,gb-hmt-sanctions.9038,2018-04-26 12:44:18.699935,,,,,,,,,2018-04-12 08:16:22.932181
,gb-hmt-sanctions.6894,2018-04-26 12:45:03.790012,"Jalan Nakula, Komplek Witana Harja III Blok C 106-107, Tangerang",,,,,ID,Indonesia,,2018-04-12 08:18:18.769211
,gb-hmt-sanctions.13190,2018-04-26 12:44:47.293765,"Dahyan, Sadah Governorate",,,,,YE,Yemen,,2018-04-12 08:17:38.034616
,gb-hmt-sanctions.11052,2018-04-26 12:44:19.041822,,,,,,,Egypt (previous),,2018-04-12 08:16:29.600524
,gb-hmt-sanctions.11640,2018-04-26 12:44:19.923801,,,,,,,,,2018-04-12 08:16:43.470452
,gb-hmt-sanctions.7164,2018-04-26 12:45:03.849924,,,,,,,,,2018-04-12 08:18:19.927451
,gb-hmt-sanctions.13630,2018-04-26 12:45:05.310790,"Room 2105, Trend Centre, 29-31 Cheung Lee Street, Chai Wan, Hong Kong, China",,,,,,,,2018-04-19 11:33:04.207428
,gb-hmt-sanctions.7277,2018-04-26 12:45:10.733560,,,,,,,,,2018-04-12 08:18:25.678658
,gb-hmt-sanctions.13409,2018-04-26 12:45:11.325629,,,,,,,,,2018-04-12 08:17:43.891534
,gb-hmt-sanctions.13305,2018-04-26 12:44:47.844581,"Kabylie region, Algeria",,,,,,,,2018-04-12 08:17:36.580714
,gb-hmt-sanctions.13203,2018-04-26 12:44:48.731059,,,,,,,,,2018-04-12 08:17:35.558888
,gb-hmt-sanctions.13544,2018-04-26 12:44:57.143417,"28 Kirova Street, Kerch, 298312",,,,,,Crimea,,2018-04-12 08:18:20.902893
,gb-hmt-sanctions.13410,2018-04-26 12:44:58.260397,,,,,,,,,2018-04-12 08:17:42.481568
,gb-hmt-sanctions.13586,2018-04-26 12:45:00.294060,,,,,,,,,2018-04-12 08:18:10.141994
,gb-hmt-sanctions.12475,2018-04-26 12:44:34.797706,,,,,,,,,2018-04-12 08:17:12.595011
,gb-hmt-sanctions.13588,2018-04-26 12:45:00.665719,,,,,,,,,2018-04-12 08:18:15.256015
,gb-hmt-sanctions.13549,2018-04-26 12:45:01.693476,,,,,,,,,2018-04-12 08:18:12.680593
,gb-hmt-sanctions.12821,2018-04-26 12:44:37.223685,,,,,,,,,2018-04-12 08:17:16.212484
,gb-hmt-sanctions.12811,2018-04-26 12:44:38.132205,,,,,,,,,2018-04-12 08:17:16.485590
,gb-hmt-sanctions.12886,2018-04-26 12:44:39.090624,,,,,,ML,Mali,,2018-04-12 08:17:18.369640
,gb-hmt-sanctions.12989,2018-04-26 12:44:40.986012,,,,,,,,,2018-04-12 08:17:21.696930
,gb-hmt-sanctions.13060,2018-04-26 12:44:42.349993,"298650, Crimea, Yalta, Massandra Street, Vinodela, Egorova 9",,,,,,,,2018-04-12 08:17:22.457118
,gb-hmt-sanctions.13511,2018-04-26 12:45:02.752262,,,,,,,,,2018-04-12 08:18:14.248117
,gb-hmt-sanctions.12929,2018-04-26 12:44:44.147402,,,,,,,,,2018-04-12 08:17:20.703270
,gb-hmt-sanctions.13538,2018-04-26 12:45:03.398988,Pyongyang,,,,,KP,DPRK,,2018-04-12 08:18:15.798336
,gb-hmt-sanctions.13277,2018-04-26 12:44:46.001373,,,,,,,,,2018-04-12 08:17:52.659497
,gb-hmt-sanctions.13279,2018-04-26 12:44:46.484666,,,,,,,,,2018-04-12 08:17:37.226056
,gb-hmt-sanctions.9061,2018-04-26 12:44:10.120333,,,,,,,,,2018-04-12 08:16:23.356205
,gb-hmt-sanctions.10443,2018-04-26 12:44:14.066290,,,,,,,,,2018-04-12 08:16:26.106773
,gb-hmt-sanctions.12022,2018-04-26 12:44:26.714141,,,,,,,,,2018-04-12 08:16:46.112873
,gb-hmt-sanctions.11785,2018-04-26 12:44:26.797724,,,,,,,,,2018-04-12 08:16:43.978975
,gb-hmt-sanctions.11164,2018-04-26 12:44:14.880765,,,,,,,,,2018-04-12 08:16:28.381389
,gb-hmt-sanctions.11615,2018-04-26 12:44:16.133762,"8 rue de Commandant Bejaoui, Carthage, Tunis",,,,,TN,Tunisia,,2018-04-12 08:16:38.389433
,gb-hmt-sanctions.12274,2018-04-26 12:44:29.219743,,,,,,,,,2018-04-12 08:16:55.004071
,gb-hmt-sanctions.12219,2018-04-26 12:44:29.698974,,,,,,,,,2018-04-12 08:16:49.963673
,gb-hmt-sanctions.8832,2018-04-26 12:44:18.246758,,,,,,,,,2018-04-12 08:16:23.356316
,gb-hmt-sanctions.11584,2018-04-26 12:44:18.397317,,,,,,,,,2018-04-12 08:16:38.502637
,gb-hmt-sanctions.13401,2018-04-26 12:44:54.375753,,,,,,,,,2018-04-12 08:17:40.918132
,gb-hmt-sanctions.13482,2018-04-26 12:44:55.142738,,,,,,,,,2018-04-12 08:17:41.914893
,gb-hmt-sanctions.11187,2018-04-26 12:44:18.922388,"No. 1, 37th Ave, Asadabadi St, Tehran",,,,,IR,Iran,,2018-04-12 08:16:37.585676
,gb-hmt-sanctions.13372,2018-04-26 12:44:56.758419,,,,,,,,,2018-04-12 08:17:37.117366
,gb-hmt-sanctions.13520,2018-04-26 12:44:56.839075,,,,,,,,,2018-04-12 08:18:10.100225
,gb-hmt-sanctions.11281,2018-04-26 12:44:21.534169,,,,,,,,,2018-04-12 08:16:39.851019
,gb-hmt-sanctions.12673,2018-04-26 12:44:33.838912,"Salhieh Street 616, Damascus",,,,,SY,Syria,,2018-04-12 08:17:13.618312
,gb-hmt-sanctions.13525,2018-04-26 12:44:56.881440,"119019,Moscow, Novyi Arbat str., 15,",,,,,,,,2018-04-12 08:18:10.717449
,gb-hmt-sanctions.12550,2018-04-26 12:44:33.905480,,,,,,,,,2018-04-12 08:17:13.409755
,gb-hmt-sanctions.12717,2018-04-26 12:44:33.914083,,,,,,,,,2018-04-12 08:17:19.005172
,gb-hmt-sanctions.13516,2018-04-26 12:44:57.375961,Mosul,,,,,IQ,Iraq,,2018-04-12 08:18:14.367820
,gb-hmt-sanctions.13592,2018-04-26 12:44:58.817747,,,,,,,,,2018-04-12 08:18:11.617688
,gb-hmt-sanctions.13397,2018-04-26 12:45:01.452058,,,,,,,,,2018-04-12 08:17:38.330778
,gb-hmt-sanctions.12212,2018-04-26 12:44:36.564957,,,,,,,,,2018-04-12 08:16:55.831161
,gb-hmt-sanctions.12678,2018-04-26 12:44:37.084567,,,,,,,,,2018-04-12 08:17:12.476557
,gb-hmt-sanctions.12189,2018-04-26 12:44:37.652660,,,,,,,,,2018-04-12 08:16:49.707804
,gb-hmt-sanctions.12921,2018-04-26 12:44:38.365398,,,,,,,,,2018-04-12 08:17:19.038196
,gb-hmt-sanctions.12948,2018-04-26 12:44:40.320164,,,,,,,,,2018-04-12 08:17:18.911169
,gb-hmt-sanctions.13034,2018-04-26 12:44:40.916679,"Shaheen Building, 2nd floor, Sami el Solh, Beirut",,,,,LB,Lebanon,,2018-04-12 08:17:22.039354
,gb-hmt-sanctions.13037,2018-04-26 12:44:41.011231,,,,,,,,,2018-04-12 08:17:37.086209
,gb-hmt-sanctions.13200,2018-04-26 12:44:49.285783,,,,,,,,,2018-04-12 08:17:33.583072
,gb-hmt-sanctions.13307,2018-04-26 12:44:50.512102,Werl Prison,,,,,DE,Germany,,2018-04-12 08:17:42.323499
,gb-hmt-sanctions.13317,2018-04-26 12:45:04.016589,,,,,,SY,Syrian Arab Republic,,2018-04-12 08:17:39.231913
,gb-hmt-sanctions.13314,2018-04-26 12:44:51.337380,,,,,,,Syrian Arab Republic as of September 2015,,2018-04-12 08:17:50.520336
,gb-hmt-sanctions.11783,2018-04-26 12:44:23.874822,,,,,,,,,2018-04-12 08:16:45.114228
,gb-hmt-sanctions.12017,2018-04-26 12:44:24.118493,,,,,,,,,2018-04-12 08:16:58.590065
,gb-hmt-sanctions.7127,2018-04-26 12:45:18.065013,,,,,,,,,2018-04-12 08:18:25.378539
,gb-hmt-sanctions.8738,2018-04-26 12:55:10.489660,,,,,,,Democratic Republic of the Congo (in Prison),,2018-04-12 08:16:22.947714
,gb-hmt-sanctions.10992,2018-04-26 12:44:13.053075,,,,,,,,,2018-04-12 08:16:27.756762
,gb-hmt-sanctions.12014,2018-04-26 12:44:25.030473,,,,,,,,,2018-04-12 08:16:47.138566
,gb-hmt-sanctions.11130,2018-04-26 12:44:14.672413,,,,,,,,,2018-04-12 08:16:33.457856
,gb-hmt-sanctions.9006,2018-04-26 12:44:16.781506,,,,,,,,,2018-04-12 08:16:26.189881
,gb-hmt-sanctions.12273,2018-04-26 12:44:25.673413,"No 101, West Zardosht Street, 3rd Floor, 14157 Teheran",,,,,,,,2018-04-12 08:16:58.882852
,gb-hmt-sanctions.13292,2018-04-26 12:44:53.842291,"Homs., Syrian Arab Republic, location as of September 2015",,,,,,,,2018-04-12 08:17:36.222107
,gb-hmt-sanctions.11582,2018-04-26 12:44:18.255577,"204 Taleghani Ave, Tehran",,,,,IR,Iran,,2018-04-12 08:16:41.761816
,gb-hmt-sanctions.9045,2018-04-26 12:44:18.576022,,,,,,,,,2018-04-12 08:16:22.447508
,gb-hmt-sanctions.11593,2018-04-26 12:44:20.789078,"21 rue d'Aristote, Carthage, Salammbo",,,,,TN,Tunisia,,2018-04-12 08:16:34.091395
,gb-hmt-sanctions.13476,2018-04-26 12:44:56.575391,,,,,,VN,Vietnam,,2018-04-12 08:17:41.698213
,gb-hmt-sanctions.12019,2018-04-26 12:44:25.785394,"Baghdad Street, PO Box 8254, Damascus",,,,,,,,2018-04-12 08:16:45.798988
