last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,2018-05-01 01:09:45.143546,,2017-03-10,,eu-eeas-sanctions.652,,Mullah,eu-eeas-sanctions,AFG,individual,Governor of Ghazni Province under the Taliban regime,,Dost Mohammad,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.671910
,2018-05-01 01:09:50.088894,,2012-01-17,,eu-eeas-sanctions.832,,,eu-eeas-sanctions,TAQA,entity,,,Ummah Tameer E-Nau,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,,,,2018-04-12 07:35:47.275688
Hanif,2018-05-01 01:09:43.826816,,2017-03-10,,eu-eeas-sanctions.596,Din Mohammad,Qari,eu-eeas-sanctions,AFG,individual,Minister of Planning under the Taliban regime,,Din Mohammad Hanif,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:43.518488
,2018-05-01 01:09:46.123676,,2002-05-27,,eu-eeas-sanctions.676,,,eu-eeas-sanctions,TAQA,individual,Taliban representative in UN-led talks,,Muttaqi Amir Khan,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF,,,,2018-04-12 07:35:44.649466
Omari,2018-05-01 01:09:43.943042,,2017-03-10,,eu-eeas-sanctions.614,Abdul Jabbar,Maulavi,eu-eeas-sanctions,AFG,individual,Governor of Baghlan Province (Afghanistan) under the Taliban regime,,Abdul Jabbar Omari,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.451289
,2018-05-01 01:09:47.803567,,2017-02-22,,eu-eeas-sanctions.750,,,eu-eeas-sanctions,TAQA,individual,,,Sayf al-Adl,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0296&from=EN,male,(Date of UN designation: 2001-01-25),,2018-04-12 07:35:46.952782
,2018-05-01 01:09:44.991467,,2017-03-10,,eu-eeas-sanctions.630,,Maulavi,eu-eeas-sanctions,AFG,individual,"Chargé d'Affaires, Taliban Embassy, Abu Dhabi, United Arab Emirates.",,Jan Mohammad Madani Ikram,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,male,"(Date of UN designation: 2001-01-25) (Believed to be in Afghanistan/Pakistan border area. Belongs to Alizai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. Picture available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5039466) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:42.872366
,2018-05-01 01:09:59.055945,,2004-05-14,,eu-eeas-sanctions.2185,,,eu-eeas-sanctions,IRQ,entity,,,TAJI INDUSTRIAL COMPLEX,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,,,2018-04-12 07:35:54.143542
,2018-05-01 01:05:36.314617,,2015-08-14,,eu-eeas-sanctions.480,,,eu-eeas-sanctions,TAQA,entity,,,Revival of Islamic Heritage Society,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_215_R_0003&from=EN,,,,2018-04-12 07:35:39.425281
,2018-05-01 01:09:45.025120,,2017-03-10,,eu-eeas-sanctions.603,,Mullah,eu-eeas-sanctions,AFG,individual,First Deputy,,"Hassan, Hadji Mohammad",http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:42.818844
,2018-05-01 01:09:45.179194,,2017-03-10,,eu-eeas-sanctions.601,,Maulavi,eu-eeas-sanctions,AFG,individual,"(a) Deputy Minister of Haj and Religious Affairs under the Taliban regime, (b) Deputy Minister of Higher Education under the Taliban regime.",,Mohammad Moslim Haqqani Muhammadi Gul,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-01-25) (Ethnic Pashtun from Baghlan Province. Believed to be in Afghanistan/Pakistan border area. Speaks fluent English, Urdu and Arabic. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/ notice/search/un/1427425) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:44.456957
Omari,2018-05-01 01:09:45.391785,,2017-03-10,,eu-eeas-sanctions.704,Mohammad Ibrahim,Alhaj,eu-eeas-sanctions,AFG,individual,Deputy Minister of Frontier Affairs of the Taliban regime,,Mohammad Ibrahim Omari,,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.852819
Saleh Al-Saadi,2018-05-01 01:09:55.944932,,2011-06-16,,eu-eeas-sanctions.1094,Nessim,,eu-eeas-sanctions,TAQA,individual,,,Nessim Ben Mohamed Al-Cherif Ben Mohamed Saleh Al-Saadi,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,,,Ben Mohamed Al-Cherif Ben Mohamed,2018-04-12 07:35:52.729643
,2018-05-01 01:09:56.678939,,2004-04-29,,eu-eeas-sanctions.1924,,,eu-eeas-sanctions,IRQ,individual,,,Sundus Abd Al-Ghafur,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:163:0100:0101:EN:PDF,female,,,2018-04-12 07:35:53.762420
Omar,2018-05-01 01:09:45.516953,,2014-03-14,,eu-eeas-sanctions.703,Mohammed,Mullah,eu-eeas-sanctions,AFG,individual,"Leader of the Faithful (‘Amir ul-Mumineen’), Afghanistan",,Mohammed Omar,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0263&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:46.313669
Ahmed,2018-05-01 01:09:53.564551,,2011-06-16,,eu-eeas-sanctions.789,Tariq,,eu-eeas-sanctions,TAQA,individual,,,Tariq Anwar El-Sayed Ahmed,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,male,,Anwar El-Sayed,2018-04-12 07:35:48.457058
,2018-05-01 01:09:55.160586,,2012-01-17,,eu-eeas-sanctions.982,,,eu-eeas-sanctions,TAQA,entity,,,Jemaah Islamiya,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,,,,2018-04-12 07:35:49.707346
,2018-05-01 01:09:55.819168,,2004-05-14,,eu-eeas-sanctions.1997,,,eu-eeas-sanctions,IRQ,entity,,,BAGHDAD STOCK EXCHANGE,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,,,2018-04-12 07:35:54.764880
,2018-05-01 01:09:56.262891,,2004-05-14,,eu-eeas-sanctions.2023,,,eu-eeas-sanctions,IRQ,entity,,,GENERAL ESTABLISHMENT FOR STATE FARMS,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,([IRAQ]),,2018-04-12 07:35:55.858150
Al-Hamraoui,2018-05-01 01:09:51.796920,,2011-06-16,,eu-eeas-sanctions.1085,Kamal,,eu-eeas-sanctions,TAQA,individual,,,Kamal Ben Maoeldi Ben Hassan Al-Hamraoui,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,male,,Ben Maoeldi Ben Hassan,2018-04-12 07:35:51.767304
,2018-05-01 01:09:56.023399,,2004-05-14,,eu-eeas-sanctions.2012,,,eu-eeas-sanctions,IRQ,entity,,,FACTORY OF MANUFACTURING SPARE PARTS FOR AGRICULTURAL MACHINERY,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,,,2018-04-12 07:35:55.316176
Kakazada,2018-05-01 01:09:45.523848,,2017-03-10,,eu-eeas-sanctions.625,Rahmatullah,"(a) Maulavi, (b) Mullah",eu-eeas-sanctions,AFG,individual,"Consul General, Taliban Consulate General, Karachi, Pakistan",,Rahmatullah Kakazada,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-01-25) (Believed to be in Afghanistan/Pakistan border area. Belongs to Suleimankheil tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/144605) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:44.140445
,2018-05-01 01:09:45.587296,,2017-03-10,,eu-eeas-sanctions.648,,Maulavi,eu-eeas-sanctions,AFG,individual,Minister of Public Works under the Taliban regime.,,Mohammadullah Mati,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-01-25) (Lost one leg in 1980s. Believed to be in Afghanistan/Pakistan border area. Belongs to Isakzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/ 4665126) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.350114
,2018-05-01 01:09:56.756452,,2004-05-14,,eu-eeas-sanctions.2092,,,eu-eeas-sanctions,IRQ,entity,,,SARCHINAR STATE CEMENT ENTERPRISE,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,,,2018-04-12 07:35:52.854101
,2018-05-01 01:09:57.148331,,2004-05-14,,eu-eeas-sanctions.2126,,,eu-eeas-sanctions,IRQ,entity,,,STATE ORGANIZATION FOR ENGINEERING INDUSTRIES,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,([IRAQ]),,2018-04-12 07:35:53.134792
,2018-05-01 01:09:45.708009,,2017-03-10,,eu-eeas-sanctions.709,,Maulavi,eu-eeas-sanctions,AFG,individual,"Repatriation Attaché Taliban ‘Embassy’ Islamabad, Pakistan.",,Abdul Ghafar Qurishi Abdul Ghani,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-01-25) (Belongs to Tajik ethnic group. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5741515) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.612665
,2018-05-01 01:09:51.405782,,2012-01-17,,eu-eeas-sanctions.1080,,,eu-eeas-sanctions,TAQA,entity,,,Djamat Houmat Daawa Salafia,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,,,,2018-04-12 07:35:51.448118
,2018-05-01 01:09:58.175200,,2004-05-14,,eu-eeas-sanctions.2188,,,eu-eeas-sanctions,IRQ,entity,,,WOOLLEN TEXTILE STATE EST. IN NASSIRIYAH,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,,,2018-04-12 07:35:54.508441
Mohammadi,2018-05-01 01:09:45.780399,,2017-03-10,,eu-eeas-sanctions.656,Mohammad Shafiq,Maulavi,eu-eeas-sanctions,AFG,individual,Governor of Khost Province (Afghanistan) under the Taliban regime,,Mohammad Shafiq Mohammadi,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:43.619074
,2018-05-01 01:09:57.761967,,2004-05-14,,eu-eeas-sanctions.2145,,,eu-eeas-sanctions,IRQ,entity,,,STATE ORGANIZATION FOR MINERALS,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,([IRAQ]),,2018-04-12 07:35:55.246621
,2018-05-01 01:09:57.946755,,2004-05-14,,eu-eeas-sanctions.2163,,,eu-eeas-sanctions,IRQ,entity,,,STATE ENTERPRISE FOR VEGETABLE OILS,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:180:0009:0019:EN:PDF,,([IRAQ]),,2018-04-12 07:35:55.528227
Ullah,2018-05-01 01:09:45.991919,,2017-03-10,,eu-eeas-sanctions.690,Najib,Maulavi,eu-eeas-sanctions,AFG,individual,"Consul General, Taliban ‘Consulate General’, Peshawar, Pakistan",,Najib Ullah,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.076017
,2018-05-01 01:09:55.341483,,2012-01-17,,eu-eeas-sanctions.1010,,,eu-eeas-sanctions,TAQA,entity,,,Islamic International Brigade,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,,,,2018-04-12 07:35:52.496171
,2018-05-01 01:09:56.110045,,2011-06-24,,eu-eeas-sanctions.924,,,eu-eeas-sanctions,TAQA,entity,,,Al-Haramain Islamic Foundation,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:166:0018:0019:EN:PDF,,,,2018-04-12 07:35:49.390618
,2018-05-01 01:09:56.350552,,2015-08-14,,eu-eeas-sanctions.925,,,eu-eeas-sanctions,TAQA,entity,,,AL-HARAMAIN Islamic Foundation,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_215_R_0003&from=EN,,(Date of UN designation: 2002-03-13),,2018-04-12 07:35:48.341404
Isamuddin,2018-05-01 01:09:56.653759,,2011-06-16,,eu-eeas-sanctions.1003,Nurjaman,,eu-eeas-sanctions,TAQA,individual,,,Nurjaman Riduan Isamuddin,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:159:0069:0085:EN:PDF,male,,Riduan,2018-04-12 07:35:48.940697
Rifki,2018-05-01 01:10:00.601222,,2012-01-17,,eu-eeas-sanctions.3343,Taufik,,eu-eeas-sanctions,TAQA,individual,,,Taufik Rifki,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,,,,2018-04-12 07:35:56.505194
Nyazi,2018-05-01 01:09:46.185061,,2017-03-10,,eu-eeas-sanctions.702,Abdul Manan,Mullah,eu-eeas-sanctions,AFG,individual,Governor of Kabul Province under the Taliban regime,,Abdul Manan Nyazi,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.845771
BELMOKHTAR,2018-05-01 01:09:54.456546,,2014-09-26,,eu-eeas-sanctions.1082,Mokhtar,,eu-eeas-sanctions,TAQA,individual,,,Mokhtar BELMOKHTAR,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:283:FULL&from=EN,,,,2018-04-12 07:35:49.556046
,2018-05-01 01:09:46.210407,,2017-03-10,,eu-eeas-sanctions.659,,Mullah,eu-eeas-sanctions,AFG,individual,"a) Minister of Education under the Taliban regime, (b) Taliban representative in UN-led talks under the Taliban regime.",,Motaqi Amir Khan,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-01-25) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:44.631132
Nuri,2018-05-01 01:09:47.246530,,2017-03-10,,eu-eeas-sanctions.698,Nurullah,Maulavi,eu-eeas-sanctions,AFG,individual,Governor of Balkh Province (Afghanistan) under the Taliban regime,,Nurullah Nuri,,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:45.260906
,2018-05-01 01:09:46.831387,,2017-03-10,,eu-eeas-sanctions.734,,Maulavi,eu-eeas-sanctions,AFG,individual,Head of Dar-ul-Efta (Fatwa Department) of Supreme Court under the Taliban regime.,,Sanani,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-02-23) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:46.511814
Binalshibh,2018-05-01 01:09:54.281412,,2011-01-18,,eu-eeas-sanctions.966,Ramzi,,eu-eeas-sanctions,TAQA,individual,,,Ramzi Mohamed Abdullah Binalshibh,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32011R0036&from=EN,male,,Mohamed Abdullah,2018-04-12 07:35:52.328469
,2018-05-01 01:09:46.885940,,2017-03-10,,eu-eeas-sanctions.717,,Maulavi.,eu-eeas-sanctions,AFG,individual,Governor of Nimroz Province (Afghanistan) under the Taliban regime.,,Mohammad Rasul Ayyub,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-02-23) (Believed to be in Afghanistan/Pakistan border area. Belongs to Nurzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/ 4662451) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:47.039516
,2018-05-01 01:09:46.896190,,2017-03-10,,eu-eeas-sanctions.706,,"(a) General, (b) Maulavi",eu-eeas-sanctions,AFG,individual,"Military Attaché, Taliban Embassy, Islamabad, Pakistan",,Abdul Qadeer Basir Abdul Baseer,,,"(Date of UN designation: 2001-01-25) (Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1474039) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:50.114953
Saqib,2018-05-01 01:09:47.184576,,2017-03-10,,eu-eeas-sanctions.739,Noor Mohammad,,eu-eeas-sanctions,AFG,individual,Chief Justice of Supreme Court under the Taliban regime,,Noor Mohammad Saqib,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:47.448950
,2018-05-01 01:09:53.724174,,2017-03-10,,eu-eeas-sanctions.779,,Haji.,eu-eeas-sanctions,AFG,individual,"Third Secretary Taliban ‘Consulate General’ Karachi, Pakistan.",,Abdul Ghafar Shinwari,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,,"(Date of UN designation: 2001-01-25) (Believed to be in Afghanistan/Pakistan border area. Belongs to Safi tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1446032) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",,2018-04-12 07:35:46.899113
,2018-05-01 01:10:03.489500,,2012-03-23,,eu-eeas-sanctions.5672,,,eu-eeas-sanctions,IRN,entity,,,Rah Sahel,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:088:0001:0112:EN:PDF,,,,2018-04-12 07:36:15.846960
,2018-05-01 01:10:03.516228,,2012-03-23,,eu-eeas-sanctions.5680,,,eu-eeas-sanctions,IRN,entity,,,Shahid Satarri Industries,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:088:0001:0112:EN:PDF,,,,2018-04-12 07:36:15.277641
Khudaidad,2018-05-01 01:09:47.196765,,2017-03-10,,eu-eeas-sanctions.685,Mohammad,Mullah,eu-eeas-sanctions,AFG,individual,Deputy Minister of Civil Aviation under the Taliban regime,,Mohammad Naim Barich Khudaidad,,,"(Date of UN designation: 2001-02-23) (Believed to be in Afghanistan/Pakistan border area. Belongs to Barich tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4665674) (Entity is sanctioned in regime 753/2011 (OJ L199) of programme AFG, in regime 881/2002 (OJ L139) of programme TAQA)",Naim Barich,2018-04-12 07:35:44.672514
,2018-05-01 01:10:03.399224,,2012-03-23,,eu-eeas-sanctions.5676,,,eu-eeas-sanctions,IRN,entity,,,Sahel Consultant Engineers,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:088:0001:0112:EN:PDF,,,,2018-04-12 07:36:16.047634
