entity_id,description,__last_seen,place,country_code,country_name,quality,__first_seen
ch-seco-sanctions.16410,,2018-05-01 01:04:50.983337,Annaba,DZ,Algeria,strong,2018-04-12 07:34:12.210729
ch-seco-sanctions.12188,,2018-05-01 01:05:03.811931,Sweida Province,,,strong,2018-04-12 07:34:36.059250
ch-seco-sanctions.27413,,2018-05-01 01:05:14.263583,Ordzhonikidze; North Ossetia,RU,Russian Federation,strong,2018-04-12 07:34:50.210596
ch-seco-sanctions.27461,,2018-05-01 01:05:14.730429,Zaporozhye,UA,Ukraine,strong,2018-04-12 07:34:51.476869
ch-seco-sanctions.29313,,2018-05-01 01:05:17.124993,Cioburciu; Slobozia district,MD,Moldova,strong,2018-04-12 07:34:53.353577
ch-seco-sanctions.30412,,2018-05-01 01:05:19.526442,Donetsk,,,strong,2018-04-12 07:34:53.653594
ch-seco-sanctions.36301,,2018-05-01 01:05:21.252394,Ndele; Bamingui-Bangoran,CF,Central African Republic,strong,2018-04-12 07:34:55.428955
ch-seco-sanctions.15257,,2018-05-01 01:04:48.090600,Bonn,DE,Germany,strong,2018-04-12 07:34:00.305920
ch-seco-sanctions.13754,,2018-05-01 01:04:49.799029,Tripoli,LY,Libya,strong,2018-04-12 07:33:25.242806
ch-seco-sanctions.16328,,2018-05-01 01:04:50.616592,,KW,Kuwait,strong,2018-04-12 07:34:12.752068
ch-seco-sanctions.18818,,2018-05-01 01:04:55.111826,Kunduz Province,AF,Afghanistan,strong,2018-04-12 07:34:18.754021
ch-seco-sanctions.32020,,2018-05-01 01:05:00.743209,,KW,Kuwait,strong,2018-04-12 07:34:31.391306
ch-seco-sanctions.38341,,2018-05-01 01:05:14.446708,Malualkon,SS,South Sudan,strong,2018-04-12 07:34:51.753185
ch-seco-sanctions.38341,,2018-05-01 01:05:14.530261,Warawar,SS,South Sudan,strong,2018-04-12 07:34:51.828143
ch-seco-sanctions.27418,,2018-05-01 01:05:14.956390,Moscow,RU,Russian Federation,strong,2018-04-12 07:34:50.385609
ch-seco-sanctions.27742,,2018-05-01 01:05:15.173280,Mikhailovka; Voroshilovgrad Region,UA,Ukraine,strong,2018-04-12 07:34:51.719880
ch-seco-sanctions.27742,,2018-05-01 01:05:15.189914,Yevpatoria,UA,Ukraine,strong,2018-04-12 07:34:51.736573
ch-seco-sanctions.28550,,2018-05-01 01:05:16.841243,Puschino; Moscow region,,,strong,2018-04-12 07:34:53.245788
ch-seco-sanctions.29411,,2018-05-01 01:05:17.849845,Cheremkhovo,,,strong,2018-04-12 07:34:52.869915
ch-seco-sanctions.29624,,2018-05-01 01:05:20.902052,"Dahyan, Sa'dah Governorate",YE,Yemen,strong,2018-04-12 07:34:55.937782
ch-seco-sanctions.29624,,2018-05-01 01:05:20.968975,Sa'dah Governorate,YE,Yemen,strong,2018-04-12 07:34:55.946000
ch-seco-sanctions.13766,,2018-05-01 01:04:47.497797,Irbid,JO,Jordan,strong,2018-04-12 07:33:24.517645
ch-seco-sanctions.13766,,2018-05-01 01:04:47.514628,Hasmija,IQ,Iraq,strong,2018-04-12 07:33:24.576077
ch-seco-sanctions.15035,,2018-05-01 01:04:49.040178,Ghardaia,DZ,Algeria,strong,2018-04-12 07:34:01.164174
ch-seco-sanctions.15641,,2018-05-01 01:04:49.256984,Touggourt; Wilaya (province) of Ouargla,DZ,Algeria,strong,2018-04-12 07:34:09.423445
ch-seco-sanctions.17881,,2018-05-01 01:04:52.334173,"Kuzbahar village; Khogyani District, Nangarhar Province",AF,Afghanistan,strong,2018-04-12 07:34:14.794863
ch-seco-sanctions.18349,,2018-05-01 01:04:52.900798,"Shah Wali Kot District, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:16.762135
ch-seco-sanctions.12259,,2018-05-01 01:05:04.145846,near Damascus,SY,Syrian Arab Republic,strong,2018-04-12 07:34:36.717708
ch-seco-sanctions.27316,,2018-05-01 01:05:13.829968,Izmail; Odessa Region,UA,Ukraine,strong,2018-04-12 07:34:50.294451
ch-seco-sanctions.27316,,2018-05-01 01:05:13.846458,Odessa,,,strong,2018-04-12 07:34:50.311062
ch-seco-sanctions.27433,,2018-05-01 01:05:14.630210,Shepetovka; Khmelnitskyi (Kamenets-Podolsky) Region,UA,Ukraine,strong,2018-04-12 07:34:50.785621
ch-seco-sanctions.29378,,2018-05-01 01:05:17.666499,Bogoroditsk,,,strong,2018-04-12 07:34:53.061599
ch-seco-sanctions.29336,,2018-05-01 01:05:18.617222,Almaty,KZ,Kazakhstan,strong,2018-04-12 07:34:55.120824
ch-seco-sanctions.14216,,2018-05-01 01:04:45.779036,Beja,TN,Tunisia,strong,2018-04-12 07:33:54.896700
ch-seco-sanctions.14216,,2018-05-01 01:04:45.912604,,TN,Tunisia,strong,2018-04-12 07:33:54.955546
ch-seco-sanctions.14031,,2018-05-01 01:04:46.672324,Kairo,EG,Egypt,strong,2018-04-12 07:33:50.579799
ch-seco-sanctions.16058,,2018-05-01 01:04:49.899559,Al-Madinah,SA,Saudi Arabia,strong,2018-04-12 07:34:12.385708
ch-seco-sanctions.16058,,2018-05-01 01:04:49.916169,Sangrar; Sindh Province,PK,Pakistan,strong,2018-04-12 07:34:12.402343
ch-seco-sanctions.15483,,2018-05-01 01:04:50.074242,Casablanca,MA,Morocco,strong,2018-04-12 07:34:03.439172
ch-seco-sanctions.12221,,2018-05-01 01:05:03.995383,Hama Province,SY,Syrian Arab Republic,strong,2018-04-12 07:34:36.242573
ch-seco-sanctions.27566,,2018-05-01 01:05:14.914618,Tashtagol,RU,Russian Federation,strong,2018-04-12 07:34:51.011219
ch-seco-sanctions.28279,,2018-05-01 01:05:16.399112,Novosibirsk,,,strong,2018-04-12 07:34:52.886909
ch-seco-sanctions.28557,,2018-05-01 01:05:16.840841,St. Petersburg,RU,Russian Federation,strong,2018-04-12 07:34:53.445607
ch-seco-sanctions.29275,,2018-05-01 01:05:17.016423,Donetsk,,,strong,2018-04-12 07:34:52.452347
ch-seco-sanctions.14743,,2018-05-01 01:04:47.481286,,MR,Mauritania,strong,2018-04-12 07:34:16.686931
ch-seco-sanctions.14723,,2018-05-01 01:04:47.781145,,YE,Yemen,strong,2018-04-12 07:33:57.172101
ch-seco-sanctions.14909,,2018-05-01 01:04:48.081161,Sukoharjo,ID,Indonesia,strong,2018-04-12 07:33:59.464324
ch-seco-sanctions.15269,,2018-05-01 01:04:49.067044,Kismaayo,SO,Somalia,strong,2018-04-12 07:34:00.405971
ch-seco-sanctions.15086,,2018-05-01 01:04:49.340535,Gujranwala; Punjab Province,PK,Pakistan,strong,2018-04-12 07:34:01.364157
ch-seco-sanctions.13831,,2018-05-01 01:04:50.607991,Olaqloo Sharbajer; Al-Sulaymaniyah Governorate,IQ,Iraq,strong,2018-04-12 07:33:25.742693
ch-seco-sanctions.16617,,2018-05-01 01:04:52.908941,Sfax,TN,Tunisia,strong,2018-04-12 07:34:13.827408
ch-seco-sanctions.27559,,2018-05-01 01:05:14.813974,Alma-Ata,RU,Russian Federation,strong,2018-04-12 07:34:50.827816
ch-seco-sanctions.27706,,2018-05-01 01:05:15.973758,"Skvortsovo village; Simferopol Region, Crimea",,,strong,2018-04-12 07:34:51.394783
ch-seco-sanctions.29721,,2018-05-01 01:05:18.050179,Belozernoe village; Romodanovskiy rayon,RU,Russian Federation,strong,2018-04-12 07:34:53.245137
ch-seco-sanctions.14421,,2018-05-01 01:04:46.788589,Ghardimaou,TN,Tunisia,strong,2018-04-12 07:33:56.022426
ch-seco-sanctions.13998,,2018-05-01 01:04:46.972427,Las Cruces; New Mexico,US,United States,strong,2018-04-12 07:33:49.721078
ch-seco-sanctions.15158,,2018-05-01 01:04:47.464069,Selangor,MY,Malaysia,strong,2018-04-12 07:33:59.280599
ch-seco-sanctions.14977,,2018-05-01 01:04:48.489828,,IN,India,strong,2018-04-12 07:34:09.381646
ch-seco-sanctions.14849,,2018-05-01 01:04:49.015335,,KW,Kuwait,strong,2018-04-12 07:33:59.863998
ch-seco-sanctions.18520,,2018-05-01 01:04:53.651717,"Alingar District, Laghman Province",AF,Afghanistan,strong,2018-04-12 07:34:17.453711
ch-seco-sanctions.18439,,2018-05-01 01:04:53.677982,"Shakarlab village; Yaftali Pain District, Badakhshan Province",AF,Afghanistan,strong,2018-04-12 07:34:18.245508
ch-seco-sanctions.27573,,2018-05-01 01:05:15.356972,Podolsk; Moscow Oblast,,,strong,2018-04-12 07:34:51.019429
ch-seco-sanctions.29744,,2018-05-01 01:05:19.434571,"Vodyanske; Dobropillia Rayon, Donetks oblast",,,strong,2018-04-12 07:34:53.170723
ch-seco-sanctions.14546,,2018-05-01 01:04:47.156123,Raymah village; Sanaa Governorate,YE,Yemen,strong,2018-04-12 07:33:57.030785
ch-seco-sanctions.15541,,2018-05-01 01:04:49.758150,Essaouria,MA,Morocco,strong,2018-04-12 07:34:03.447741
ch-seco-sanctions.15953,,2018-05-01 01:04:50.607990,Ludwigshafen,DE,Germany,strong,2018-04-12 07:34:11.777840
ch-seco-sanctions.16047,,2018-05-01 01:04:51.458515,Selangor,MY,Malaysia,strong,2018-04-12 07:34:10.116927
ch-seco-sanctions.16346,,2018-05-01 01:04:52.083897,Lahore; Punjab Province,PK,Pakistan,strong,2018-04-12 07:34:12.968723
ch-seco-sanctions.16972,,2018-05-01 01:04:53.368020,Kelantan,MY,Malaysia,strong,2018-04-12 07:34:13.827594
ch-seco-sanctions.17854,,2018-05-01 01:04:53.534438,"Surkh Rod District, Nangarhar Province",AF,Afghanistan,strong,2018-04-12 07:34:16.195469
ch-seco-sanctions.17854,,2018-05-01 01:04:53.551119,"Hisarak District, Nangarhar Province",AF,Afghanistan,strong,2018-04-12 07:34:16.203699
ch-seco-sanctions.18017,,2018-05-01 01:04:53.950162,"Maiwand District, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:15.653362
ch-seco-sanctions.17984,,2018-05-01 01:04:54.327200,"Waka Uzbin village; Sarobi District, Kabul Province",AF,Afghanistan,strong,2018-04-12 07:34:17.062208
ch-seco-sanctions.18910,,2018-05-01 01:04:54.343910,"Shahjoi District, Zabul Province",AF,Afghanistan,strong,2018-04-12 07:34:19.003927
ch-seco-sanctions.18910,,2018-05-01 01:04:54.360544,"Janda District, Ghazni Province",AF,Afghanistan,strong,2018-04-12 07:34:19.020476
ch-seco-sanctions.18855,,2018-05-01 01:04:55.220071,"Tirin Kot District, Uruzgan Province",AF,Afghanistan,strong,2018-04-12 07:34:26.931600
ch-seco-sanctions.33647,,2018-05-01 01:04:58.987165,al-Duwadmi,SA,Saudi Arabia,strong,2018-04-12 07:34:31.382656
ch-seco-sanctions.27485,,2018-05-01 01:05:14.546648,Osh,KG,Kyrgyzstan,strong,2018-04-12 07:34:50.819157
ch-seco-sanctions.28147,,2018-05-01 01:05:15.773193,Stakhanov; Lugansk Oblast,,,strong,2018-04-12 07:34:51.411555
ch-seco-sanctions.28544,,2018-05-01 01:05:16.933361,St. Petersburg,RU,Russian Federation,strong,2018-04-12 07:34:53.170526
ch-seco-sanctions.29371,,2018-05-01 01:05:17.558149,Rudny; Kostanai Region,KZ,Kazakhstan,strong,2018-04-12 07:34:52.811352
ch-seco-sanctions.30416,,2018-05-01 01:05:18.958947,Lugansk,,,strong,2018-04-12 07:34:53.736772
ch-seco-sanctions.29748,,2018-05-01 01:05:19.168061,Snezhnoye; Donetsk Oblast,,,strong,2018-04-12 07:34:54.336936
ch-seco-sanctions.31770,,2018-05-01 01:05:20.318985,Boda,CF,Central African Republic,strong,2018-04-12 07:34:54.996014
ch-seco-sanctions.14339,,2018-05-01 01:04:47.297702,"Rouiba, Algiers",DZ,Algeria,strong,2018-04-12 07:33:54.047079
ch-seco-sanctions.14525,,2018-05-01 01:04:48.274535,Aden,YE,Yemen,strong,2018-04-12 07:34:02.189865
ch-seco-sanctions.15009,,2018-05-01 01:04:48.656583,Jeddah,SA,Saudi Arabia,strong,2018-04-12 07:33:59.263411
ch-seco-sanctions.15517,,2018-05-01 01:04:49.023994,"Menzel Jemil, Bizerte",TN,Tunisia,strong,2018-04-12 07:34:05.637890
ch-seco-sanctions.16293,,2018-05-01 01:04:52.650623,,MA,Morocco,strong,2018-04-12 07:34:12.468710
ch-seco-sanctions.16804,,2018-05-01 01:04:52.983952,Beckum,DE,Germany,strong,2018-04-12 07:34:12.568995
ch-seco-sanctions.18810,,2018-05-01 01:04:54.651958,"Daman District, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:18.654227
ch-seco-sanctions.27312,,2018-05-01 01:05:14.205355,Artemivsk; Donetsk Oblast,UA,Ukraine,strong,2018-04-12 07:34:50.177524
ch-seco-sanctions.28265,,2018-05-01 01:05:16.090501,Odessa,,,strong,2018-04-12 07:34:52.528587
ch-seco-sanctions.28219,,2018-05-01 01:05:16.156736,Kuibyshev (Samara),,,strong,2018-04-12 07:34:52.011281
ch-seco-sanctions.35269,,2018-05-01 01:05:19.126058,Simferopol,UA,Ukraine,strong,2018-04-12 07:34:54.454010
ch-seco-sanctions.14273,,2018-05-01 01:04:49.074076,,KW,Kuwait,strong,2018-04-12 07:33:53.779927
ch-seco-sanctions.15323,,2018-05-01 01:04:49.257045,Anser; Wilaya (province) of Jijel,DZ,Algeria,strong,2018-04-12 07:34:10.165926
ch-seco-sanctions.15401,,2018-05-01 01:04:49.424210,M’Hamid; Wilaya (province) of Sidi Bel Abbes,DZ,Algeria,strong,2018-04-12 07:34:00.797540
ch-seco-sanctions.15747,,2018-05-01 01:04:49.916099,California,US,United States,strong,2018-04-12 07:34:13.120048
ch-seco-sanctions.15904,,2018-05-01 01:04:50.458212,Al-Madinah,SA,Saudi Arabia,strong,2018-04-12 07:34:10.742361
ch-seco-sanctions.15656,,2018-05-01 01:04:50.607990,Cianjur; West Java,ID,Indonesia,strong,2018-04-12 07:34:09.374166
ch-seco-sanctions.17959,,2018-05-01 01:04:52.867512,Nangarhar Province,AF,Afghanistan,strong,2018-04-12 07:34:15.103150
ch-seco-sanctions.17959,,2018-05-01 01:04:52.884162,Khost Province,AF,Afghanistan,strong,2018-04-12 07:34:15.119879
ch-seco-sanctions.17959,,2018-05-01 01:04:52.900931,"Siddiq Khel village; Naka District, Paktia Province",AF,Afghanistan,strong,2018-04-12 07:34:15.211636
ch-seco-sanctions.18981,,2018-05-01 01:04:54.910745,"Sipayaw village; Andar District, Ghazni Province",AF,Afghanistan,strong,2018-04-12 07:34:19.670964
ch-seco-sanctions.18583,,2018-05-01 01:04:58.674505,"Arghandab District, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:18.103883
ch-seco-sanctions.11730,,2018-05-01 01:05:01.251334,Hama,SY,Syrian Arab Republic,strong,2018-04-12 07:34:33.966714
ch-seco-sanctions.35654,,2018-05-01 01:05:10.202259,Damascus,SY,Syrian Arab Republic,strong,2018-04-12 07:34:45.726613
ch-seco-sanctions.28131,,2018-05-01 01:05:16.390652,Donetsk,,,strong,2018-04-12 07:34:52.402777
ch-seco-sanctions.29725,,2018-05-01 01:05:18.884094,Moscow,,,strong,2018-04-12 07:34:53.261724
ch-seco-sanctions.35259,,2018-05-01 01:05:19.318069,"Kular Ust-Yansky District, Yakut Autonomous SSR",,,strong,2018-04-12 07:34:55.245531
ch-seco-sanctions.14169,,2018-05-01 01:04:47.097100,,SA,Saudi Arabia,strong,2018-04-12 07:33:53.256776
ch-seco-sanctions.14169,,2018-05-01 01:04:47.113772,Shabwa,YE,Yemen,strong,2018-04-12 07:33:53.750224
ch-seco-sanctions.14753,,2018-05-01 01:04:47.731097,Al Haka'imah; Governorate of Mahdia,TN,Tunisia,strong,2018-04-12 07:34:09.289971
ch-seco-sanctions.14457,,2018-05-01 01:04:47.731472,,KW,Kuwait,strong,2018-04-12 07:34:01.447596
ch-seco-sanctions.15454,,2018-05-01 01:04:49.223976,Blida,DZ,Algeria,strong,2018-04-12 07:34:12.735385
ch-seco-sanctions.15973,,2018-05-01 01:04:49.599410,Bhimber; Samahani Valley,PK,Pakistan,strong,2018-04-12 07:34:11.785296
ch-seco-sanctions.16839,,2018-05-01 01:04:51.283676,Johor,MY,Malaysia,strong,2018-04-12 07:34:13.519172
ch-seco-sanctions.16793,,2018-05-01 01:04:52.083736,Ulm,DE,Germany,strong,2018-04-12 07:34:12.360628
ch-seco-sanctions.18373,,2018-05-01 01:04:53.518384,Ghazni Province,AF,Afghanistan,strong,2018-04-12 07:34:16.953527
ch-seco-sanctions.35628,,2018-05-01 01:05:10.310605,Lattakia,SY,Syrian Arab Republic,strong,2018-04-12 07:34:45.210446
ch-seco-sanctions.28154,,2018-05-01 01:05:16.641348,Perevalsk; Lugansk Oblast,,,strong,2018-04-12 07:34:51.503345
ch-seco-sanctions.29296,,2018-05-01 01:05:18.033806,Rostov Oblast,RU,Russian Federation,strong,2018-04-12 07:34:52.694877
ch-seco-sanctions.30469,,2018-05-01 01:05:19.334409,Kaunas,LT,Lithuania,strong,2018-04-12 07:34:54.954617
ch-seco-sanctions.33976,,2018-05-01 01:05:21.227241,"Palaro Village, Palaro Parish, Omoro County; Gulu District",UG,Uganda,strong,2018-04-12 07:34:55.821287
ch-seco-sanctions.33976,,2018-05-01 01:05:21.243854,"Odek, Omoro; Gulu",UG,Uganda,strong,2018-04-12 07:34:55.896468
ch-seco-sanctions.33976,,2018-05-01 01:05:21.260558,Atyak,UG,Uganda,strong,2018-04-12 07:34:55.913053
ch-seco-sanctions.15530,,2018-05-01 01:04:49.758150,Tabarka,TN,Tunisia,strong,2018-04-12 07:34:07.087597
ch-seco-sanctions.17971,,2018-05-01 01:04:52.624464,"Qalayi Shaikh; Chaparhar District, Nangarhar Province",AF,Afghanistan,strong,2018-04-12 07:34:17.228752
ch-seco-sanctions.18426,,2018-05-01 01:04:54.343449,"Payeen Bagh village; Kahmard District, Bamyan Province",AF,Afghanistan,strong,2018-04-12 07:34:17.695352
ch-seco-sanctions.18751,,2018-05-01 01:04:54.651961,"Spin Boldak Distric, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:18.653999
ch-seco-sanctions.28136,,2018-05-01 01:05:15.857269,Izhevsk,RU,Russian Federation,strong,2018-04-12 07:34:51.636418
ch-seco-sanctions.28272,,2018-05-01 01:05:16.057141,Vinnytsia region,,,strong,2018-04-12 07:34:52.720047
ch-seco-sanctions.30380,,2018-05-01 01:05:19.726310,Stakhanov,,,strong,2018-04-12 07:34:53.903760
ch-seco-sanctions.15293,,2018-05-01 01:04:48.456456,Damascus,SY,Syrian Arab Republic,strong,2018-04-12 07:34:02.081297
ch-seco-sanctions.15497,,2018-05-01 01:04:49.657428,Marrakesh,MA,Morocco,strong,2018-04-12 07:34:03.597846
ch-seco-sanctions.16386,,2018-05-01 01:04:50.741754,Beni-Suef,EG,Egypt,strong,2018-04-12 07:34:11.793511
ch-seco-sanctions.16738,,2018-05-01 01:04:51.242208,"Barangay Lanote, Bliss, Isabela; Basilan",PH,Philippines,strong,2018-04-12 07:34:12.469413
ch-seco-sanctions.15847,,2018-05-01 01:04:51.600456,Cianjur; West Java,ID,Indonesia,strong,2018-04-12 07:34:11.026712
ch-seco-sanctions.18547,,2018-05-01 01:04:53.651391,"Chaharbagh village; Arghandab District, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:18.270255
ch-seco-sanctions.29826,,2018-05-01 01:05:08.518208,Damascus,SY,Syrian Arab Republic,strong,2018-04-12 07:34:39.726675
ch-seco-sanctions.27585,,2018-05-01 01:05:15.690254,Prague,CZ,Czech Republic,strong,2018-04-12 07:34:51.144320
ch-seco-sanctions.29322,,2018-05-01 01:05:18.608877,Dzhankoy,,,strong,2018-04-12 07:34:54.453978
ch-seco-sanctions.15763,,2018-05-01 01:04:49.916099,,MA,Morocco,strong,2018-04-12 07:34:09.974879
ch-seco-sanctions.16178,,2018-05-01 01:04:50.591376,,PK,Pakistan,strong,2018-04-12 07:34:11.818982
ch-seco-sanctions.16557,,2018-05-01 01:04:51.266823,Bologhine,DZ,Algeria,strong,2018-04-12 07:34:13.419291
ch-seco-sanctions.16557,,2018-05-01 01:04:51.283555,,FR,France,strong,2018-04-12 07:34:13.435749
ch-seco-sanctions.18636,,2018-05-01 01:04:55.153488,Gardez; Paktia Province,AF,Afghanistan,strong,2018-04-12 07:34:18.103702
ch-seco-sanctions.17825,,2018-05-01 01:04:57.857467,"Sheykhan Village; Pirkowti Area, Orgun District, Paktika Province",AF,Afghanistan,strong,2018-04-12 07:34:15.269528
ch-seco-sanctions.11770,,2018-05-01 01:05:01.434818,Kerdaha,,,strong,2018-04-12 07:34:34.341671
ch-seco-sanctions.30489,,2018-05-01 01:05:19.885152,Zhilino; Kaliningrad Region,,,strong,2018-04-12 07:34:55.020334
ch-seco-sanctions.16580,,2018-05-01 01:04:51.408403,Biskra,DZ,Algeria,strong,2018-04-12 07:34:11.977129
ch-seco-sanctions.18325,,2018-05-01 01:04:53.410017,"Nawi Deh village; Daman District, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:16.436449
ch-seco-sanctions.18325,,2018-05-01 01:04:53.476643,"Marghankecha village; Daman District, Kandahar Province",AF,Afghanistan,strong,2018-04-12 07:34:16.494841
ch-seco-sanctions.17892,,2018-05-01 01:04:53.559865,"Turshut village; Wursaj District, Takhar Province",AF,Afghanistan,strong,2018-04-12 07:34:15.244498
ch-seco-sanctions.18212,,2018-05-01 01:04:54.468594,"Yatimchai village; Musa Qala District, Helmand Province",AF,Afghanistan,strong,2018-04-12 07:34:16.878868
ch-seco-sanctions.18212,,2018-05-01 01:04:54.485254,Kandahar Province,AF,Afghanistan,strong,2018-04-12 07:34:16.945355
ch-seco-sanctions.28689,,2018-05-01 01:04:57.648995,Oran,DZ,Algeria,strong,2018-04-12 07:34:29.115225
ch-seco-sanctions.29086,,2018-05-01 01:04:58.249645,Warah,KW,Kuwait,strong,2018-04-12 07:34:30.049337
ch-seco-sanctions.35277,,2018-05-01 01:05:19.685124,Belogorsk,UA,Ukraine,strong,2018-04-12 07:34:54.529065
ch-seco-sanctions.4489,,2018-05-01 01:04:17.428609,Grodno,,,strong,2018-04-12 07:30:42.897143
ch-seco-sanctions.4516,,2018-05-01 01:04:17.486456,Zdudichi; Gomel region,,,strong,2018-04-12 07:30:43.353447
ch-seco-sanctions.4541,,2018-05-01 01:04:17.594966,Pristupovschina; Minsk region,,,strong,2018-04-12 07:30:43.371290
