first_name,last_name,description,quality,title,third_name,__last_seen,entity_id,father_name,type,second_name,name,__first_seen
,,,,,,2018-04-12 08:16:57.256531,au-dfat-sanctions.149,,,,Saif Al-'Adil,2018-04-12 08:16:50.430402
,,,,,,2018-04-12 08:16:58.916389,au-dfat-sanctions.155,,,,"""The Base""",2018-04-12 08:16:52.521696
,,,,,,2018-04-12 08:16:58.932517,au-dfat-sanctions.155,,,,Al Qaeda,2018-04-12 08:16:53.080244
,,,,,,2018-04-12 08:16:58.952447,au-dfat-sanctions.155,,,,Islamic Salvation Foundation,2018-04-12 08:16:53.631776
,,,,,,2018-04-12 08:16:58.968475,au-dfat-sanctions.155,,,,The Group for the Preservation of the Holy Sites,2018-04-12 08:16:54.019601
,,,,,,2018-04-12 08:16:59.037351,au-dfat-sanctions.155,,,,The Islamic Army for the Liberation of Holy Places,2018-04-12 08:16:54.880489
,,,,,,2018-04-12 08:16:59.096761,au-dfat-sanctions.155,,,,The World Islamic Front for Jihad Against Jews and Crusaders,2018-04-12 08:16:54.939009
,,,,,,2018-04-12 08:16:59.113914,au-dfat-sanctions.155,,,,Usama Bin Laden Network,2018-04-12 08:16:54.955473
,,,,,,2018-04-12 08:16:59.152530,au-dfat-sanctions.155,,,,Usama Bin Laden Organization,2018-04-12 08:16:54.972118
,,,,,,2018-04-12 08:16:59.232737,au-dfat-sanctions.155,,,,Al Qa'ida,2018-04-12 08:16:58.632707
,,,,,,2018-04-12 08:17:01.433241,au-dfat-sanctions.169,,,,Abu Ayub,2018-04-12 08:17:01.433241
,,,,,,2018-04-12 08:17:03.532020,au-dfat-sanctions.3,,,,A Kabir,2018-04-12 08:16:38.560977
,,,,,,2018-04-12 08:17:03.572414,au-dfat-sanctions.170,,,,Sala Shihata Thirwat,2018-04-12 08:16:59.400519
,,,,,,2018-04-12 08:17:03.641731,au-dfat-sanctions.170,,,,Shahata Thirwat,2018-04-12 08:16:59.579933
,,,,,,2018-04-12 08:17:03.658388,au-dfat-sanctions.170,,,,Tharwat Salah Shihata Ali,2018-04-12 08:17:01.772407
,,,,,,2018-04-12 08:17:03.805974,au-dfat-sanctions.202,,,,SOCIETY OF ISLAMIC COOPERATION,2018-04-12 08:17:00.692922
,,,,,,2018-04-12 08:17:03.864423,au-dfat-sanctions.202,,,,JAM'IYAT AL TA'AWUN AL ISLAMIYYA,2018-04-12 08:17:00.716159
,,,,,,2018-04-12 08:16:38.502847,au-dfat-sanctions.6,,,,Sayyed Mohammad Haqqani,2018-04-12 08:16:36.618867
,,,,,,2018-04-12 08:16:43.921048,au-dfat-sanctions.73,,,,Moslim Haqqani,2018-04-12 08:16:43.921048
,,,,,,2018-04-12 08:16:47.180075,au-dfat-sanctions.92,,,,Doost Mohammad,2018-04-12 08:16:43.820528
,,,,,,2018-04-12 08:16:47.546951,au-dfat-sanctions.89,,,,Norullah Noori,2018-04-12 08:16:47.546951
,,,,,,2018-04-12 08:16:49.963998,au-dfat-sanctions.43,,,,Qari Din Mohammad,2018-04-12 08:16:39.753278
,,,,,,2018-04-12 08:16:49.980656,au-dfat-sanctions.43,,,,Iadena Mohammad,2018-04-12 08:16:39.817998
,,,,,,2018-04-12 08:16:55.939457,au-dfat-sanctions.153,,,,Saqar Aljawadi,2018-04-12 08:16:55.231076
,,,,,,2018-04-12 08:16:56.624606,au-dfat-sanctions.132,,,,Najib Ullah,2018-04-12 08:16:49.065980
,,,,,,2018-04-12 08:17:05.825745,au-dfat-sanctions.34,,,,Abdul Jalil Akhund,2018-04-12 08:16:38.928062
,,,,,,2018-04-12 08:17:09.258452,au-dfat-sanctions.296,,,,Abou Yasser El Djazairi,2018-04-12 08:17:08.560645
,,,,,,2018-04-12 08:17:09.275323,au-dfat-sanctions.296,,,,Yasir Al-Jazari,2018-04-12 08:17:08.577407
,,,,,,2018-04-12 08:17:10.751166,au-dfat-sanctions.297,,,,Abdel Ilah Sabri,2018-04-12 08:17:10.751166
,,,,,,2018-04-12 08:17:12.142843,au-dfat-sanctions.277,,,,PARTY OF GOD,2018-04-12 08:17:03.530598
,,,,,,2018-04-12 08:17:12.159615,au-dfat-sanctions.277,,,,ISLAMIC JIHAD,2018-04-12 08:17:03.547196
,,,,,,2018-04-12 08:17:12.228304,au-dfat-sanctions.277,,,,ISLAMIC JIHAD ORGANIZATION,2018-04-12 08:17:03.563816
,,,,,,2018-04-12 08:17:12.284680,au-dfat-sanctions.277,,,,REVOLUTIONARY JUSTICE ORGANIZATION,2018-04-12 08:17:03.580525
,,,,,,2018-04-12 08:17:13.618465,au-dfat-sanctions.297,,,,Abdul Rahman Yasin,2018-04-12 08:17:08.536256
,,,,,,2018-04-12 08:17:13.635083,au-dfat-sanctions.297,,,,Abu Anas,2018-04-12 08:17:08.562201
,,,,,,2018-04-12 08:17:13.651854,au-dfat-sanctions.297,,,,Ibrahim Abubaker Tantouche,2018-04-12 08:17:08.577987
,,,,,,2018-04-12 08:17:13.668456,au-dfat-sanctions.297,,,,Ibrahim Abubaker Tantoush,2018-04-12 08:17:08.671724
,,,,,,2018-04-12 08:17:13.735244,au-dfat-sanctions.297,,,,Abd Al-Muhsi,2018-04-12 08:17:08.694768
,,,,,,2018-04-12 08:17:13.751857,au-dfat-sanctions.297,,,,Abd al-Rahman,2018-04-12 08:17:08.711207
,,,,,,2018-04-12 08:17:13.820696,au-dfat-sanctions.297,,,,Al-Libi,2018-04-12 08:17:09.226053
,,,,,,2018-04-12 08:17:14.154199,au-dfat-sanctions.275,,,,AL-GAMA'AT,2018-04-12 08:17:06.942410
,,,,,,2018-04-12 08:16:39.661253,au-dfat-sanctions.34,,,,Nazar Jan,2018-04-12 08:16:38.969145
,,,,,,2018-04-12 08:16:39.677903,au-dfat-sanctions.34,,,,Haji Gulab Gul son of Haji Hazrat Gul (حاجی گلاب گل ولد حاجی حضرت گل ),2018-04-12 08:16:39.677903
,,,,,,2018-04-12 08:16:39.834003,au-dfat-sanctions.69,,,,Hanafi Sahib,2018-04-12 08:16:39.834003
,,,,,,2018-04-12 08:16:40.127945,au-dfat-sanctions.21,,,,Allahdad,2018-04-12 08:16:35.660457
,,,,,,2018-04-12 08:16:40.862869,au-dfat-sanctions.22,,,,Obaidullah Akhund,2018-04-12 08:16:37.166573
,,,,,,2018-04-12 08:16:42.395055,au-dfat-sanctions.80,,,,Sayed Esmatullah Asem (previously listed as),2018-04-12 08:16:42.395055
,,,,,,2018-04-12 08:16:42.737261,au-dfat-sanctions.58,,,,Noor ud Din Turabi,2018-04-12 08:16:42.260431
,,,,,,2018-04-12 08:16:42.920234,au-dfat-sanctions.47,,,,Haji Sahib,2018-04-12 08:16:42.920234
,,,,,,2018-04-12 08:16:42.928797,au-dfat-sanctions.80,,,,Asmatullah Asem,2018-04-12 08:16:42.377256
,,,,,,2018-04-12 08:16:42.978676,au-dfat-sanctions.78,,,,Mohammad Wali (previously listed as),2018-04-12 08:16:42.978676
,,,,,,2018-04-12 08:16:44.488694,au-dfat-sanctions.57,,,,Agha Saheb,2018-04-12 08:16:38.852286
,,,,,,2018-04-12 08:16:44.671202,au-dfat-sanctions.69,,,,Rostam Nuristani,2018-04-12 08:16:39.817386
,,,,,,2018-04-12 08:16:44.671040,au-dfat-sanctions.91,,,,Abdullah Jan Agha,2018-04-12 08:16:44.671040
,,,,,,2018-04-12 08:16:44.788218,au-dfat-sanctions.80,,,,Esmatullah Asem,2018-04-12 08:16:42.302306
,,,,,,2018-04-12 08:16:41.036488,au-dfat-sanctions.27,,,,Hanafi Saheb,2018-04-12 08:16:36.485188
,,,,,,2018-04-12 08:16:43.244144,au-dfat-sanctions.40,,,,Jallalouddin Haqqani,2018-04-12 08:16:37.110276
,,,,,,2018-04-12 08:16:43.262058,au-dfat-sanctions.40,,,,Jallalouddine Haqani,2018-04-12 08:16:43.262058
,,,,,,2018-04-12 08:16:46.321610,au-dfat-sanctions.97,,,,Baryaly,2018-04-12 08:16:44.170645
,,,,,,2018-04-12 08:16:46.671589,au-dfat-sanctions.82,,,,Abdul-Haq Wasseq,2018-04-12 08:16:44.480205
,,,,,,2018-04-12 08:16:46.688105,au-dfat-sanctions.82,,,,Abdul Haq Wasiq,2018-04-12 08:16:46.688105
,,,,,,2018-04-12 08:16:47.821540,au-dfat-sanctions.97,,,,Abdul Manan Nayazi,2018-04-12 08:16:44.095712
,,,,,,2018-04-12 08:16:47.838232,au-dfat-sanctions.97,,,,Abdul Manan Niazi,2018-04-12 08:16:44.152748
,,,,,,2018-04-12 08:16:57.325056,au-dfat-sanctions.149,,,,Muhamad Ibrahim Makkawi,2018-04-12 08:16:50.447026
,,,,,,2018-04-12 08:16:58.248091,au-dfat-sanctions.159,,,,Egyptian Islamic Movement,2018-04-12 08:16:56.545967
,,,,,,2018-04-12 08:17:00.306196,au-dfat-sanctions.191,,,,Hassan Rostom SALIM,2018-04-12 08:17:00.306196
,,,,,,2018-04-12 08:17:00.339451,au-dfat-sanctions.191,,,,Ammar Mansour BOUSLIM,2018-04-12 08:17:00.289274
,,,,,,2018-04-12 08:17:02.115768,au-dfat-sanctions.201,,,,ARMY OF MOHAMMED,2018-04-12 08:17:02.115768
,,,,,,2018-04-12 08:17:02.133770,au-dfat-sanctions.8,,,,Shamsurrahman,2018-04-12 08:16:37.486130
,,,,,,2018-04-12 08:17:02.202813,au-dfat-sanctions.8,,,,Shams-u-Rahman,2018-04-12 08:16:40.144766
,,,,,,2018-04-12 08:17:03.147344,au-dfat-sanctions.159,,,,Egyptian Al-Jihad,2018-04-12 08:16:56.364240
,,,,,,2018-04-12 08:17:03.163996,au-dfat-sanctions.159,,,,Jihad Group,2018-04-12 08:16:56.430851
,,,,,,2018-04-12 08:17:03.233414,au-dfat-sanctions.159,,,,New Jihad,2018-04-12 08:16:56.496086
,,,,,,2018-04-12 08:17:03.249996,au-dfat-sanctions.159,,,,Al-Jihad,2018-04-12 08:16:56.514147
,,,,,,2018-04-12 08:17:04.689243,au-dfat-sanctions.274,,,,"PALESTINIAN ARAB BEIT EL MAL CORPORATION, LTD",2018-04-12 08:17:04.197522
,,,,,,2018-04-12 08:17:04.783611,au-dfat-sanctions.274,,,,BEIT EL MAL AL-PHALASTINI AL-ARABI AL-MUSHIMA AL-AAMA AL-MAHADUDA LTD,2018-04-12 08:17:04.180944
,,,,,,2018-04-12 08:16:40.603129,au-dfat-sanctions.26,,,,Amir Khan Muttaqi,2018-04-12 08:16:35.885019
,,,,,,2018-04-12 08:16:41.194875,au-dfat-sanctions.63,,,,Muhammad Azami,2018-04-12 08:16:41.194875
,,,,,,2018-04-12 08:16:42.778997,au-dfat-sanctions.58,,,,Haji Karim,2018-04-12 08:16:42.778997
,,,,,,2018-04-12 08:16:42.928746,au-dfat-sanctions.47,,,,Haji Sahib,2018-04-12 08:16:42.928746
,,,,,,2018-04-12 08:16:43.795738,au-dfat-sanctions.14,,,,Abu Turab,2018-04-12 08:16:33.007593
,,,,,,2018-04-12 08:16:44.938350,au-dfat-sanctions.68,,,,Mawlawi Nanai,2018-04-12 08:16:43.553790
,,,,,,2018-04-12 08:16:45.095776,au-dfat-sanctions.16,,,,Allah Dad Tayyab,2018-04-12 08:16:37.560572
,,,,,,2018-04-12 08:16:46.337950,au-dfat-sanctions.97,,,,Baryalai,2018-04-12 08:16:44.212222
,,,,,,2018-04-12 08:16:49.888702,au-dfat-sanctions.127,,,,Jan Agha Ahmadzai,2018-04-12 08:16:48.372102
,,,,,,2018-04-12 08:16:50.247270,au-dfat-sanctions.126,,,,Mohammad Sarwar Sidiqmal,2018-04-12 08:16:50.247270
,,,,,,2018-04-12 08:16:53.222538,au-dfat-sanctions.64,,,,EZATULLAH HAQQANI,2018-04-12 08:16:53.222538
,,,,,,2018-04-12 08:16:55.439243,au-dfat-sanctions.70,,,,Atiqullah,2018-04-12 08:16:40.450799
,,,,,,2018-04-12 08:16:55.997665,au-dfat-sanctions.88,,,,Muawin Jabbar,2018-04-12 08:16:55.997665
,,,,,,2018-04-12 08:16:56.814791,au-dfat-sanctions.104,,,,Gurg,2018-04-12 08:16:56.814791
,,,,,,2018-04-12 08:16:57.264945,au-dfat-sanctions.128,,,,Abdul Qadir Basir,2018-04-12 08:16:57.264945
,,,,,,2018-04-12 08:16:57.456493,au-dfat-sanctions.107,,,,Muhammad Yusuf,2018-04-12 08:16:48.605067
,,,,,,2018-04-12 08:16:57.506265,au-dfat-sanctions.147,,,,Nur Al Deen Abu Mohammed,2018-04-12 08:16:55.972485
,,,,,,2018-04-12 08:16:47.489586,au-dfat-sanctions.94,,,,Haji Mullah Sahib,2018-04-12 08:16:45.014825
,,,,,,2018-04-12 08:16:48.921741,au-dfat-sanctions.106,,,,Mohammad Shafiq Ahmadi (previously listed as),2018-04-12 08:16:48.921741
,,,,,,2018-04-12 08:16:49.605380,au-dfat-sanctions.109,,,,Ahmad Jan Akhund Zada,2018-04-12 08:16:49.605380
,,,,,,2018-04-12 08:16:55.831989,au-dfat-sanctions.156,,,,Al Harakat Al Islamiya,2018-04-12 08:16:55.831989
,,,,,,2018-04-12 08:16:57.023090,au-dfat-sanctions.109,,,,Ahmad Jan Akhunzada,2018-04-12 08:16:49.588561
,,,,,,2018-04-12 08:16:57.231329,au-dfat-sanctions.157,,,,GIA,2018-04-12 08:16:56.304477
,,,,,,2018-04-12 08:16:57.598240,au-dfat-sanctions.147,,,,Abu Fatma,2018-04-12 08:16:55.989022
,,,,,,2018-04-12 08:16:57.656521,au-dfat-sanctions.147,,,,Abu Mohammed,2018-04-12 08:16:56.147519
,,,,,,2018-04-12 08:16:57.656641,au-dfat-sanctions.157,,,,Al Jamm'ah Al-Islamiah Al-Musullah,2018-04-12 08:16:56.239358
,,,,,,2018-04-12 08:16:57.672881,au-dfat-sanctions.147,,,,Ayman Al Zawahari,2018-04-12 08:16:56.747483
,,,,,,2018-04-12 08:16:58.265970,au-dfat-sanctions.147,,,,Dhawahri Ayman,2018-04-12 08:16:55.939144
,,,,,,2018-04-12 08:16:58.332636,au-dfat-sanctions.147,,,,Eddaouahiri Ayman,2018-04-12 08:16:55.955636
,,,,,,2018-04-12 08:16:58.442203,au-dfat-sanctions.147,,,,Abdul Qader Abdul Aziz Abdul Moez Al Doctor,2018-04-12 08:16:55.813981
,,,,,,2018-04-12 08:16:58.456441,au-dfat-sanctions.147,,,,Al Zawahry Aiman Mohamed Rabi,2018-04-12 08:16:55.830700
,,,,,,2018-04-12 08:16:58.524026,au-dfat-sanctions.147,,,,Al Zawahry Aiman Mohamed Rabie,2018-04-12 08:16:55.847343
,,,,,,2018-04-12 08:16:58.580401,au-dfat-sanctions.147,,,,Al Zawahry Aiman Mohamed Robi,2018-04-12 08:16:55.922536
,,,,,,2018-04-12 08:16:59.100378,au-dfat-sanctions.173,,,,Al Kifah,2018-04-12 08:16:59.100378
,,,,,,2018-04-12 08:17:00.315987,au-dfat-sanctions.184,,,,Ahmed Ibrahim AL-MUGHASSIL,2018-04-12 08:17:00.315987
,,,,,,2018-04-12 08:17:00.501743,au-dfat-sanctions.196,,,,Ali Saed Bin Ali EL-HOURI,2018-04-12 08:17:00.501743
,,,,,,2018-04-12 08:16:45.112486,au-dfat-sanctions.16,,,,Allah Dad Tabeeb,2018-04-12 08:16:37.602144
,,,,,,2018-04-12 08:16:47.506582,au-dfat-sanctions.94,,,,Zakir,2018-04-12 08:16:47.506582
,,,,,,2018-04-12 08:16:48.298606,au-dfat-sanctions.100,,,,Nazar Mohammad,2018-04-12 08:16:44.937786
,,,,,,2018-04-12 08:16:49.955504,au-dfat-sanctions.127,,,,Zahid Ahmadzai,2018-04-12 08:16:49.955504
,,,,,,2018-04-12 08:16:50.338919,au-dfat-sanctions.129,,,,Nazirullah Aanafi Waliullah,2018-04-12 08:16:50.338919
,,,,,,2018-04-12 08:16:55.981058,au-dfat-sanctions.88,,,,Mullah Jabbar,2018-04-12 08:16:47.279679
,,,,,,2018-04-12 08:16:59.294264,au-dfat-sanctions.155,,,,Al-Qa'ida/Islamic Army,2018-04-12 08:16:59.294264
,,,,,,2018-04-12 08:17:00.786263,au-dfat-sanctions.202,,,,JIT,2018-04-12 08:17:00.786263
,,,,,,2018-04-12 08:17:02.980545,au-dfat-sanctions.270,,,,Organization of Jund al-Haq,2018-04-12 08:17:02.980545
,,,,,,2018-04-12 08:17:03.420202,au-dfat-sanctions.272,,,,Circle of Light,2018-04-12 08:17:03.420202
,,,,,,2018-04-12 08:16:46.562785,au-dfat-sanctions.103,,,,Pahlawan Shamsuddin,2018-04-12 08:16:46.562785
,,,,,,2018-04-12 08:16:47.504503,au-dfat-sanctions.118,,,,Hamidullah akhund,2018-04-12 08:16:47.504503
,,,,,,2018-04-12 08:16:48.179902,au-dfat-sanctions.102,,,,Madani Saheb,2018-04-12 08:16:45.195602
,,,,,,2018-04-12 08:16:48.196558,au-dfat-sanctions.102,,,,Diya’ al-Rahman Madani,2018-04-12 08:16:45.261320
,,,,,,2018-04-12 08:16:48.938381,au-dfat-sanctions.135,,,,Akhtar Mohammad Maz-hari,2018-04-12 08:16:48.938381
,,,,,,2018-04-12 08:16:55.922811,au-dfat-sanctions.153,,,,Saqr Al-Jaddawi,2018-04-12 08:16:50.522106
,,,,,,2018-04-12 08:16:56.331060,au-dfat-sanctions.137,,,,Kakazada,2018-04-12 08:16:48.055075
,,,,,,2018-04-12 08:16:56.347711,au-dfat-sanctions.137,,,,Mullah Nasir,2018-04-12 08:16:48.071482
,,,,,,2018-04-12 08:16:57.072678,au-dfat-sanctions.147,,,,Ahmad Fuad Salim,2018-04-12 08:16:56.814292
,,,,,,2018-04-12 08:16:58.908239,au-dfat-sanctions.171,,,,"Fathi, Amr al-Fatih",2018-04-12 08:16:58.615718
,,,,,,2018-04-12 08:16:59.991611,au-dfat-sanctions.162,,,,Al Qaïda au Maghreb islamique,2018-04-12 08:16:57.436421
,,,,,,2018-04-12 08:17:00.415437,au-dfat-sanctions.171,,,,Hamdi Ahmad Farag,2018-04-12 08:16:58.579817
,,,,,,2018-04-12 08:17:00.430428,au-dfat-sanctions.171,,,,Amr Al-Fatih Fathi,2018-04-12 08:16:58.598128
,,,,,,2018-04-12 08:17:00.682919,au-dfat-sanctions.171,,,,Tariq Anwar al-Sayyid Ahmad,2018-04-12 08:16:58.523026
,,,,,,2018-04-12 08:17:02.866524,au-dfat-sanctions.169,,,,Abdal Al-Hadi Al-Iraqi,2018-04-12 08:16:58.406660
,,,,,,2018-04-12 08:17:03.164375,au-dfat-sanctions.198,,,,"AL TANZANI, Ahmad",2018-04-12 08:17:01.057718
,,,,,,2018-04-12 08:17:03.235453,au-dfat-sanctions.198,,,,"BAKR, Abu",2018-04-12 08:17:01.074335
,,,,,,2018-04-12 08:16:58.771538,au-dfat-sanctions.163,,,,LIFG,2018-04-12 08:16:58.771538
,,,,,,2018-04-12 08:16:58.926627,au-dfat-sanctions.162,,,,Salafist Group For Call and Combat,2018-04-12 08:16:57.497766
,,,,,,2018-04-12 08:16:58.940915,au-dfat-sanctions.162,,,,AQIM,2018-04-12 08:16:57.564448
,,,,,,2018-04-12 08:17:00.013923,au-dfat-sanctions.162,,,,Le Groupe Salafiste pour la Prédication et le Combat,2018-04-12 08:16:57.481172
,,,,,,2018-04-12 08:17:00.297544,au-dfat-sanctions.180,,,,"AL-HAMATI, Muhammad",2018-04-12 08:16:59.032400
,,,,,,2018-04-12 08:17:00.315105,au-dfat-sanctions.180,,,,"AL-AHDAL, Mohammad Hamdi Sadiq",2018-04-12 08:16:59.088335
,,,,,,2018-04-12 08:17:00.330895,au-dfat-sanctions.180,,,,"AL-MAKKI, Abu Asim",2018-04-12 08:16:59.296512
,,,,,,2018-04-12 08:17:00.415437,au-dfat-sanctions.171,,,,Hamdi Ahmad Farag,2018-04-12 08:16:58.531386
,,,,,,2018-04-12 08:17:00.682919,au-dfat-sanctions.171,,,,Tariq Anwar al-Sayyid Ahmad,2018-04-12 08:16:58.514690
